id,date,terminal,hour,wait_time_minutes
5425,2024-02-23,B,7,60.5
5426,2024-02-23,B,8,41.1
5427,2024-02-23,B,9,55.8
5428,2024-02-23,B,10,21.5
5429,2024-02-23,B,11,30.9
5430,2024-02-23,B,12,26.0
5431,2024-02-23,B,13,18.9
5432,2024-02-23,B,14,18.2
5433,2024-02-23,B,15,21.0
5434,2024-02-23,B,16,36.2
5435,2024-02-23,B,17,49.2
5436,2024-02-23,B,18,41.0
5437,2024-02-23,B,19,39.5
5438,2024-02-23,B,20,27.6
5439,2024-02-23,B,21,19.4
5440,2024-02-23,B,22,20.7
5441,2024-02-23,C,6,24.4
5442,2024-02-23,C,7,33.4
5443,2024-02-23,C,8,59.0
5444,2024-02-23,C,9,42.8
5445,2024-02-23,C,10,9.4
5446,2024-02-23,C,11,18.0
5447,2024-02-23,C,12,17.6
5448,2024-02-23,C,13,30.6
5449,2024-02-23,C,14,20.6
5450,2024-02-23,C,15,15.5
5451,2024-02-23,C,16,35.6
5452,2024-02-23,C,17,48.2
5453,2024-02-23,C,18,55.0
5454,2024-02-23,C,19,52.0
5455,2024-02-23,C,20,14.9
5456,2024-02-23,C,21,25.1
5457,2024-02-23,C,22,33.9
5458,2024-02-23,D,6,22.9
5459,2024-02-23,D,7,56.5
5460,2024-02-23,D,8,55.5
5461,2024-02-23,D,9,51.7
5462,2024-02-23,D,10,26.0
5463,2024-02-23,D,11,22.5
5464,2024-02-23,D,12,21.0
5465,2024-02-23,D,13,24.5
5466,2024-02-23,D,14,25.2
5467,2024-02-23,D,15,18.7
5468,2024-02-23,D,16,39.3
5469,2024-02-23,D,17,45.4
5470,2024-02-23,D,18,46.6
5471,2024-02-23,D,19,40.6
5472,2024-02-23,D,20,14.0
5473,2024-02-23,D,21,24.1
5474,2024-02-23,D,22,25.8
5475,2024-02-23,E,6,26.2
5476,2024-02-23,E,7,47.8
5477,2024-02-23,E,8,51.1
5478,2024-02-23,E,9,55.5
5479,2024-02-23,E,10,19.8
5480,2024-02-23,E,11,18.0
5481,2024-02-23,E,12,23.2
5482,2024-02-23,E,13,13.9
5483,2024-02-23,E,14,31.4
5484,2024-02-23,E,15,22.1
5485,2024-02-23,E,16,41.0
5486,2024-02-23,E,17,54.6
5487,2024-02-23,E,18,38.2
5488,2024-02-23,E,19,49.5
5489,2024-02-23,E,20,17.1
5490,2024-02-23,E,21,13.1
5491,2024-02-23,E,22,28.7
5492,2024-02-23,F,6,20.6
5493,2024-02-23,F,7,65.5
5494,2024-02-23,F,8,52.8
5495,2024-02-23,F,9,52.7
5496,2024-02-23,F,10,12.5
5497,2024-02-23,F,11,12.4
5498,2024-02-23,F,12,21.4
5499,2024-02-23,F,13,20.8
5500,2024-02-23,F,14,28.2
5501,2024-02-23,F,15,25.6
5502,2024-02-23,F,16,57.9
5503,2024-02-23,F,17,56.3
5504,2024-02-23,F,18,48.8
5505,2024-02-23,F,19,44.9
5506,2024-02-23,F,20,16.0
5507,2024-02-23,F,21,28.5
5508,2024-02-23,F,22,20.2
5509,2024-02-24,A,6,21.6
5510,2024-02-24,A,7,64.6
5511,2024-02-24,A,8,69.5
5512,2024-02-24,A,9,62.6
5513,2024-02-24,A,10,19.6
5514,2024-02-24,A,11,21.8
5515,2024-02-24,A,12,22.4
5516,2024-02-24,A,13,37.2
5517,2024-02-24,A,14,27.0
5518,2024-02-24,A,15,17.6
5519,2024-02-24,A,16,42.3
5520,2024-02-24,A,17,55.3
5521,2024-02-24,A,18,46.1
5522,2024-02-24,A,19,42.7
5523,2024-02-24,A,20,20.1
5524,2024-02-24,A,21,19.1
5525,2024-02-24,A,22,25.4
5526,2024-02-24,B,6,19.3
5527,2024-02-24,B,7,24.5
5528,2024-02-24,B,8,43.0
5529,2024-02-24,B,9,45.8
5530,2024-02-24,B,10,21.3
5531,2024-02-24,B,11,20.2
5532,2024-02-24,B,12,23.7
5533,2024-02-24,B,13,26.3
5534,2024-02-24,B,14,25.3
5535,2024-02-24,B,15,27.7
5536,2024-02-24,B,16,30.2
5537,2024-02-24,B,17,40.1
5538,2024-02-24,B,18,42.0
5539,2024-02-24,B,19,35.6
5540,2024-02-24,B,20,27.0
5541,2024-02-24,B,21,19.8
5542,2024-02-24,B,22,22.9
5543,2024-02-24,C,6,29.9
5544,2024-02-24,C,7,72.0
5545,2024-02-24,C,8,45.6
5546,2024-02-24,C,9,39.7
5547,2024-02-24,C,10,18.3
5548,2024-02-24,C,11,27.3
5549,2024-02-24,C,12,20.3
5550,2024-02-24,C,13,18.5
5551,2024-02-24,C,14,23.6
5552,2024-02-24,C,15,18.3
5553,2024-02-24,C,16,30.3
5554,2024-02-24,C,17,28.1
5555,2024-02-24,C,18,28.5
5556,2024-02-24,C,19,55.2
5557,2024-02-24,C,20,15.9
5558,2024-02-24,C,21,27.5
5559,2024-02-24,C,22,23.5
5560,2024-02-24,D,6,14.4
5561,2024-02-24,D,7,53.3
5562,2024-02-24,D,8,54.2
5563,2024-02-24,D,9,49.7
5564,2024-02-24,D,10,16.8
5565,2024-02-24,D,11,22.6
5566,2024-02-24,D,12,23.8
5567,2024-02-24,D,13,27.4
5568,2024-02-24,D,14,14.8
5569,2024-02-24,D,15,24.7
5570,2024-02-24,D,16,36.2
5571,2024-02-24,D,17,50.5
5572,2024-02-24,D,18,51.6
5573,2024-02-24,D,19,55.2
5574,2024-02-24,D,20,18.3
5575,2024-02-24,D,21,21.7
5576,2024-02-24,D,22,20.2
5577,2024-02-24,E,6,14.7
5578,2024-02-24,E,7,51.9
5579,2024-02-24,E,8,38.5
5580,2024-02-24,E,9,42.7
5581,2024-02-24,E,10,20.3
5582,2024-02-24,E,11,18.2
5583,2024-02-24,E,12,17.3
5584,2024-02-24,E,13,22.9
5585,2024-02-24,E,14,17.6
5586,2024-02-24,E,15,19.2
5587,2024-02-24,E,16,57.1
5588,2024-02-24,E,17,45.4
5589,2024-02-24,E,18,54.1
5590,2024-02-24,E,19,42.1
5591,2024-02-24,E,20,18.6
5592,2024-02-24,E,21,26.9
5593,2024-02-24,E,22,24.0
5594,2024-02-24,F,6,22.3
5595,2024-02-24,F,7,37.1
5596,2024-02-24,F,8,41.3
5597,2024-02-24,F,9,59.4
5598,2024-02-24,F,10,21.0
5599,2024-02-24,F,11,22.4
5600,2024-02-24,F,12,21.4
5601,2024-02-24,F,13,17.6
5602,2024-02-24,F,14,23.8
5603,2024-02-24,F,15,18.4
5604,2024-02-24,F,16,33.6
5605,2024-02-24,F,17,29.6
5606,2024-02-24,F,18,61.5
5607,2024-02-24,F,19,35.0
5608,2024-02-24,F,20,26.9
5609,2024-02-24,F,21,32.4
5610,2024-02-24,F,22,22.7
5611,2024-02-25,A,6,13.3
5612,2024-02-25,A,7,37.4
5613,2024-02-25,A,8,51.2
5614,2024-02-25,A,9,42.4
5615,2024-02-25,A,10,25.3
5616,2024-02-25,A,11,24.5
5617,2024-02-25,A,12,15.2
5618,2024-02-25,A,13,15.7
5619,2024-02-25,A,14,25.0
5620,2024-02-25,A,15,22.1
5621,2024-02-25,A,16,61.8
5622,2024-02-25,A,17,47.7
5623,2024-02-25,A,18,39.7
5624,2024-02-25,A,19,46.7
5625,2024-02-25,A,20,23.0
5626,2024-02-25,A,21,15.9
5627,2024-02-25,A,22,17.1
5628,2024-02-25,B,6,28.3
5629,2024-02-25,B,7,55.9
5630,2024-02-25,B,8,47.8
5631,2024-02-25,B,9,39.9
5632,2024-02-25,B,10,22.4
5633,2024-02-25,B,11,20.3
5634,2024-02-25,B,12,23.2
5635,2024-02-25,B,13,19.1
5636,2024-02-25,B,14,21.7
5637,2024-02-25,B,15,22.6
5638,2024-02-25,B,16,35.2
5639,2024-02-25,B,17,38.5
5640,2024-02-25,B,18,45.5
5641,2024-02-25,B,19,36.1
5642,2024-02-25,B,20,22.0
5643,2024-02-25,B,21,20.2
5644,2024-02-25,B,22,24.6
5645,2024-02-25,C,6,16.2
5646,2024-02-25,C,7,43.3
5647,2024-02-25,C,8,58.5
5648,2024-02-25,C,9,49.6
5649,2024-02-25,C,10,21.0
5650,2024-02-25,C,11,19.7
5651,2024-02-25,C,12,15.9
5652,2024-02-25,C,13,25.6
5653,2024-02-25,C,14,20.2
5654,2024-02-25,C,15,28.8
5655,2024-02-25,C,16,37.8
5656,2024-02-25,C,17,42.1
5657,2024-02-25,C,18,43.3
5658,2024-02-25,C,19,49.1
5659,2024-02-25,C,20,27.0
5660,2024-02-25,C,21,20.0
5661,2024-02-25,C,22,24.1
5662,2024-02-25,D,6,25.1
5663,2024-02-25,D,7,39.0
5664,2024-02-25,D,8,45.4
5665,2024-02-25,D,9,37.4
5666,2024-02-25,D,10,24.6
5667,2024-02-25,D,11,24.8
5668,2024-02-25,D,12,19.7
5669,2024-02-25,D,13,12.2
5670,2024-02-25,D,14,21.5
5671,2024-02-25,D,15,20.8
5672,2024-02-25,D,16,25.9
5673,2024-02-25,D,17,46.6
5674,2024-02-25,D,18,43.5
5675,2024-02-25,D,19,33.8
5676,2024-02-25,D,20,19.4
5677,2024-02-25,D,21,17.7
5678,2024-02-25,D,22,17.5
5679,2024-02-25,E,6,23.6
5680,2024-02-25,E,7,36.9
5681,2024-02-25,E,8,35.8
5682,2024-02-25,E,9,49.1
5683,2024-02-25,E,10,23.1
5684,2024-02-25,E,11,18.7
5685,2024-02-25,E,12,21.2
5686,2024-02-25,E,13,27.9
5687,2024-02-25,E,14,13.3
5688,2024-02-25,E,15,18.7
5689,2024-02-25,E,16,42.3
5690,2024-02-25,E,17,47.4
5691,2024-02-25,E,18,35.0
5692,2024-02-25,E,19,52.3
5693,2024-02-25,E,20,14.0
5694,2024-02-25,E,21,20.1
5695,2024-02-25,E,22,18.8
5696,2024-02-25,F,6,29.7
5697,2024-02-25,F,7,50.5
5698,2024-02-25,F,8,53.6
5699,2024-02-25,F,9,56.2
5700,2024-02-25,F,10,29.1
5701,2024-02-25,F,11,9.6
5702,2024-02-25,F,12,22.4
5703,2024-02-25,F,13,22.2
5704,2024-02-25,F,14,23.7
5705,2024-02-25,F,15,21.9
5706,2024-02-25,F,16,41.5
5707,2024-02-25,F,17,46.8
5708,2024-02-25,F,18,46.2
5709,2024-02-25,F,19,42.0
5710,2024-02-25,F,20,18.4
5711,2024-02-25,F,21,23.7
5712,2024-02-25,F,22,28.8
5713,2024-02-26,A,6,31.5
5714,2024-02-26,A,7,57.0
5715,2024-02-26,A,8,55.5
5716,2024-02-26,A,9,56.1
5717,2024-02-26,A,10,20.8
5718,2024-02-26,A,11,23.8
5719,2024-02-26,A,12,14.2
5720,2024-02-26,A,13,23.4
5721,2024-02-26,A,14,21.8
5722,2024-02-26,A,15,19.8
5723,2024-02-26,A,16,50.7
5724,2024-02-26,A,17,40.0
5725,2024-02-26,A,18,56.5
5726,2024-02-26,A,19,54.5
5727,2024-02-26,A,20,25.1
5728,2024-02-26,A,21,19.9
5729,2024-02-26,A,22,16.4
5730,2024-02-26,B,6,30.4
5731,2024-02-26,B,7,30.2
5732,2024-02-26,B,8,49.6
5733,2024-02-26,B,9,52.1
5734,2024-02-26,B,10,23.5
5735,2024-02-26,B,11,28.5
5736,2024-02-26,B,12,30.5
5737,2024-02-26,B,13,24.0
5738,2024-02-26,B,14,13.3
5739,2024-02-26,B,15,17.1
5740,2024-02-26,B,16,44.4
5741,2024-02-26,B,17,44.6
5742,2024-02-26,B,18,42.3
5743,2024-02-26,B,19,39.8
5744,2024-02-26,B,20,20.4
5745,2024-02-26,B,21,21.1
5746,2024-02-26,B,22,16.3
5747,2024-02-26,C,6,18.9
5748,2024-02-26,C,7,43.7
5749,2024-02-26,C,8,59.7
5750,2024-02-26,C,9,44.3
5751,2024-02-26,C,10,23.5
5752,2024-02-26,C,11,17.5
5753,2024-02-26,C,12,24.9
5754,2024-02-26,C,13,22.1
5755,2024-02-26,C,14,10.1
5756,2024-02-26,C,15,28.6
5757,2024-02-26,C,16,53.9
5758,2024-02-26,C,17,45.0
5759,2024-02-26,C,18,49.5
5760,2024-02-26,C,19,42.3
5761,2024-02-26,C,20,26.9
5762,2024-02-26,C,21,24.3
5763,2024-02-26,C,22,23.2
5764,2024-02-26,D,6,10.2
5765,2024-02-26,D,7,35.7
5766,2024-02-26,D,8,47.0
5767,2024-02-26,D,9,66.4
5768,2024-02-26,D,10,18.2
5769,2024-02-26,D,11,15.4
5770,2024-02-26,D,12,25.5
5771,2024-02-26,D,13,16.8
5772,2024-02-26,D,14,23.4
5773,2024-02-26,D,15,18.5
5774,2024-02-26,D,16,35.7
5775,2024-02-26,D,17,72.2
5776,2024-02-26,D,18,46.2
5777,2024-02-26,D,19,50.7
5778,2024-02-26,D,20,16.8
5779,2024-02-26,D,21,34.9
5780,2024-02-26,D,22,19.7
5781,2024-02-26,E,6,31.2
5782,2024-02-26,E,7,33.1
5783,2024-02-26,E,8,58.3
5784,2024-02-26,E,9,67.4
5785,2024-02-26,E,10,24.4
5786,2024-02-26,E,11,12.9
5787,2024-02-26,E,12,26.1
5788,2024-02-26,E,13,17.9
5789,2024-02-26,E,14,23.8
5790,2024-02-26,E,15,22.8
5791,2024-02-26,E,16,55.8
5792,2024-02-26,E,17,51.6
5793,2024-02-26,E,18,54.2
5794,2024-02-26,E,19,37.9
5795,2024-02-26,E,20,14.8
5796,2024-02-26,E,21,9.6
5797,2024-02-26,E,22,16.4
5798,2024-02-26,F,6,21.3
5799,2024-02-26,F,7,51.0
5800,2024-02-26,F,8,44.9
5801,2024-02-26,F,9,52.4
5802,2024-02-26,F,10,28.1
5803,2024-02-26,F,11,37.4
5804,2024-02-26,F,12,26.3
5805,2024-02-26,F,13,16.4
5806,2024-02-26,F,14,31.5
5807,2024-02-26,F,15,31.9
5808,2024-02-26,F,16,40.5
5809,2024-02-26,F,17,38.4
5810,2024-02-26,F,18,49.9
5811,2024-02-26,F,19,41.7
5812,2024-02-26,F,20,15.3
5813,2024-02-26,F,21,19.4
5814,2024-02-26,F,22,16.5
5815,2024-02-27,A,6,22.8
5816,2024-02-27,A,7,51.9
5817,2024-02-27,A,8,57.7
5818,2024-02-27,A,9,65.0
5819,2024-02-27,A,10,18.5
5820,2024-02-27,A,11,13.4
5821,2024-02-27,A,12,23.9
5822,2024-02-27,A,13,9.2
5823,2024-02-27,A,14,22.7
5824,2024-02-27,A,15,21.3
5825,2024-02-27,A,16,56.0
5826,2024-02-27,A,17,50.8
5827,2024-02-27,A,18,48.2
5828,2024-02-27,A,19,54.9
5829,2024-02-27,A,20,26.9
5830,2024-02-27,A,21,29.9
5831,2024-02-27,A,22,21.9
5832,2024-02-27,B,6,19.0
5833,2024-02-27,B,7,63.4
5834,2024-02-27,B,8,53.2
5835,2024-02-27,B,9,51.4
5836,2024-02-27,B,10,18.6
5837,2024-02-27,B,11,14.6
5838,2024-02-27,B,12,20.3
5839,2024-02-27,B,13,25.3
5840,2024-02-27,B,14,15.1
5841,2024-02-27,B,15,34.2
5842,2024-02-27,B,16,46.7
5843,2024-02-27,B,17,33.6
5844,2024-02-27,B,18,51.7
5845,2024-02-27,B,19,62.6
5846,2024-02-27,B,20,26.6
5847,2024-02-27,B,21,21.1
5848,2024-02-27,B,22,25.1
5849,2024-02-27,C,6,20.4
5850,2024-02-27,C,7,61.7
5851,2024-02-27,C,8,59.9
5852,2024-02-27,C,9,55.9
5853,2024-02-27,C,10,32.9
5854,2024-02-27,C,11,16.6
5855,2024-02-27,C,12,21.6
5856,2024-02-27,C,13,17.3
5857,2024-02-27,C,14,28.8
5858,2024-02-27,C,15,21.8
5859,2024-02-27,C,16,36.4
5860,2024-02-27,C,17,33.5
5861,2024-02-27,C,18,41.1
5862,2024-02-27,C,19,45.8
5863,2024-02-27,C,20,23.4
5864,2024-02-27,C,21,35.3
5865,2024-02-27,C,22,23.2
5866,2024-02-27,D,6,15.8
5867,2024-02-27,D,7,49.9
5868,2024-02-27,D,8,62.6
5869,2024-02-27,D,9,44.9
5870,2024-02-27,D,10,18.6
5871,2024-02-27,D,11,19.7
5872,2024-02-27,D,12,22.5
5873,2024-02-27,D,13,18.4
5874,2024-02-27,D,14,9.6
5875,2024-02-27,D,15,24.7
5876,2024-02-27,D,16,37.1
5877,2024-02-27,D,17,46.7
5878,2024-02-27,D,18,41.7
5879,2024-02-27,D,19,39.4
5880,2024-02-27,D,20,14.4
5881,2024-02-27,D,21,22.0
5882,2024-02-27,D,22,16.8
5883,2024-02-27,E,6,19.6
5884,2024-02-27,E,7,55.8
5885,2024-02-27,E,8,54.8
5886,2024-02-27,E,9,57.5
5887,2024-02-27,E,10,15.9
5888,2024-02-27,E,11,17.4
5889,2024-02-27,E,12,23.1
5890,2024-02-27,E,13,16.0
5891,2024-02-27,E,14,13.8
5892,2024-02-27,E,15,24.5
5893,2024-02-27,E,16,46.5
5894,2024-02-27,E,17,54.4
5895,2024-02-27,E,18,45.8
5896,2024-02-27,E,19,48.0
5897,2024-02-27,E,20,15.9
5898,2024-02-27,E,21,23.0
5899,2024-02-27,E,22,23.7
5900,2024-02-27,F,6,20.9
5901,2024-02-27,F,7,51.2
5902,2024-02-27,F,8,47.9
5903,2024-02-27,F,9,69.0
5904,2024-02-27,F,10,13.5
5905,2024-02-27,F,11,22.8
5906,2024-02-27,F,12,25.7
5907,2024-02-27,F,13,19.2
5908,2024-02-27,F,14,16.8
5909,2024-02-27,F,15,21.8
5910,2024-02-27,F,16,59.1
5911,2024-02-27,F,17,32.2
5912,2024-02-27,F,18,52.3
5913,2024-02-27,F,19,46.9
5914,2024-02-27,F,20,12.0
5915,2024-02-27,F,21,13.3
5916,2024-02-27,F,22,27.6
5917,2024-02-28,A,6,13.0
5918,2024-02-28,A,7,39.0
5919,2024-02-28,A,8,31.0
5920,2024-02-28,A,9,38.2
5921,2024-02-28,A,10,6.8
5922,2024-02-28,A,11,16.7
5923,2024-02-28,A,12,15.0
5924,2024-02-28,A,13,18.7
5925,2024-02-28,A,14,14.1
5926,2024-02-28,A,15,12.2
5927,2024-02-28,A,16,31.8
5928,2024-02-28,A,17,33.0
5929,2024-02-28,A,18,46.6
5930,2024-02-28,A,19,34.6
5931,2024-02-28,A,20,17.1
5932,2024-02-28,A,21,13.8
5933,2024-02-28,A,22,9.5
5934,2024-02-28,B,6,20.9
5935,2024-02-28,B,7,30.1
5936,2024-02-28,B,8,49.2
5937,2024-02-28,B,9,38.9
5938,2024-02-28,B,10,17.2
5939,2024-02-28,B,11,14.3
5940,2024-02-28,B,12,19.5
5941,2024-02-28,B,13,19.6
5942,2024-02-28,B,14,13.4
5943,2024-02-28,B,15,16.0
5944,2024-02-28,B,16,45.4
5945,2024-02-28,B,17,35.8
5946,2024-02-28,B,18,41.2
5947,2024-02-28,B,19,38.5
5948,2024-02-28,B,20,18.5
5949,2024-02-28,B,21,13.7
5950,2024-02-28,B,22,15.4
5951,2024-02-28,C,6,23.3
5952,2024-02-28,C,7,40.7
5953,2024-02-28,C,8,42.2
5954,2024-02-28,C,9,33.3
5955,2024-02-28,C,10,16.5
5956,2024-02-28,C,11,21.7
5957,2024-02-28,C,12,16.5
5958,2024-02-28,C,13,19.1
5959,2024-02-28,C,14,13.9
5960,2024-02-28,C,15,14.9
5961,2024-02-28,C,16,28.6
5962,2024-02-28,C,17,30.7
5963,2024-02-28,C,18,31.8
5964,2024-02-28,C,19,32.8
5965,2024-02-28,C,20,15.9
5966,2024-02-28,C,21,12.6
5967,2024-02-28,C,22,12.0
5968,2024-02-28,D,6,22.8
5969,2024-02-28,D,7,39.0
5970,2024-02-28,D,8,39.2
5971,2024-02-28,D,9,46.6
5972,2024-02-28,D,10,13.7
5973,2024-02-28,D,11,14.5
5974,2024-02-28,D,12,16.1
5975,2024-02-28,D,13,21.3
5976,2024-02-28,D,14,11.6
5977,2024-02-28,D,15,17.4
5978,2024-02-28,D,16,28.8
5979,2024-02-28,D,17,43.5
5980,2024-02-28,D,18,37.0
5981,2024-02-28,D,19,31.1
5982,2024-02-28,D,20,18.5
5983,2024-02-28,D,21,12.9
5984,2024-02-28,D,22,11.2
5985,2024-02-28,E,6,8.1
5986,2024-02-28,E,7,31.9
5987,2024-02-28,E,8,44.3
5988,2024-02-28,E,9,40.1
5989,2024-02-28,E,10,24.0
5990,2024-02-28,E,11,10.8
5991,2024-02-28,E,12,11.2
5992,2024-02-28,E,13,19.5
5993,2024-02-28,E,14,12.6
5994,2024-02-28,E,15,10.1
5995,2024-02-28,E,16,43.3
5996,2024-02-28,E,17,38.7
5997,2024-02-28,E,18,25.6
5998,2024-02-28,E,19,38.7
5999,2024-02-28,E,20,11.8
6000,2024-02-28,E,21,23.2
6001,2024-02-28,E,22,12.3
6002,2024-02-28,F,6,15.5
6003,2024-02-28,F,7,35.8
6004,2024-02-28,F,8,34.1
6005,2024-02-28,F,9,54.9
6006,2024-02-28,F,10,20.6
6007,2024-02-28,F,11,21.4
6008,2024-02-28,F,12,13.8
6009,2024-02-28,F,13,11.0
6010,2024-02-28,F,14,20.1
6011,2024-02-28,F,15,16.4
6012,2024-02-28,F,16,34.5
6013,2024-02-28,F,17,45.0
6014,2024-02-28,F,18,27.3
6015,2024-02-28,F,19,37.4
6016,2024-02-28,F,20,14.6
6017,2024-02-28,F,21,27.2
6018,2024-02-28,F,22,8.1
6019,2024-02-29,A,6,16.7
6020,2024-02-29,A,7,26.3
6021,2024-02-29,A,8,56.2
6022,2024-02-29,A,9,45.1
6023,2024-02-29,A,10,16.3
6024,2024-02-29,A,11,21.8
6025,2024-02-29,A,12,14.3
6026,2024-02-29,A,13,14.6
6027,2024-02-29,A,14,19.0
6028,2024-02-29,A,15,12.2
6029,2024-02-29,A,16,34.2
6030,2024-02-29,A,17,28.8
6031,2024-02-29,A,18,44.6
6032,2024-02-29,A,19,28.1
6033,2024-02-29,A,20,15.5
6034,2024-02-29,A,21,17.1
6035,2024-02-29,A,22,14.3
6036,2024-02-29,B,6,7.6
6037,2024-02-29,B,7,40.2
6038,2024-02-29,B,8,43.8
6039,2024-02-29,B,9,40.3
6040,2024-02-29,B,10,15.9
6041,2024-02-29,B,11,13.7
6042,2024-02-29,B,12,14.4
6043,2024-02-29,B,13,15.8
6044,2024-02-29,B,14,13.0
6045,2024-02-29,B,15,14.6
6046,2024-02-29,B,16,32.4
6047,2024-02-29,B,17,35.3
6048,2024-02-29,B,18,33.5
6049,2024-02-29,B,19,31.6
6050,2024-02-29,B,20,20.3
6051,2024-02-29,B,21,16.2
6052,2024-02-29,B,22,18.6
6053,2024-02-29,C,6,13.9
6054,2024-02-29,C,7,44.0
6055,2024-02-29,C,8,40.2
6056,2024-02-29,C,9,38.2
6057,2024-02-29,C,10,12.3
6058,2024-02-29,C,11,9.1
6059,2024-02-29,C,12,12.0
6060,2024-02-29,C,13,14.1
6061,2024-02-29,C,14,16.0
6062,2024-02-29,C,15,11.0
6063,2024-02-29,C,16,37.0
6064,2024-02-29,C,17,30.3
6065,2024-02-29,C,18,32.6
6066,2024-02-29,C,19,39.4
6067,2024-02-29,C,20,15.9
6068,2024-02-29,C,21,12.0
6069,2024-02-29,C,22,16.5
6070,2024-02-29,D,6,11.6
6071,2024-02-29,D,7,32.3
6072,2024-02-29,D,8,41.1
6073,2024-02-29,D,9,38.1
6074,2024-02-29,D,10,14.8
6075,2024-02-29,D,11,16.3
6076,2024-02-29,D,12,14.1
6077,2024-02-29,D,13,12.9
6078,2024-02-29,D,14,14.6
6079,2024-02-29,D,15,15.4
6080,2024-02-29,D,16,52.0
6081,2024-02-29,D,17,33.9
6082,2024-02-29,D,18,26.1
6083,2024-02-29,D,19,43.0
6084,2024-02-29,D,20,14.4
6085,2024-02-29,D,21,14.1
6086,2024-02-29,D,22,13.3
6087,2024-02-29,E,6,13.7
6088,2024-02-29,E,7,35.0
6089,2024-02-29,E,8,42.2
6090,2024-02-29,E,9,52.6
6091,2024-02-29,E,10,14.4
6092,2024-02-29,E,11,24.9
6093,2024-02-29,E,12,14.7
6094,2024-02-29,E,13,19.1
6095,2024-02-29,E,14,11.1
6096,2024-02-29,E,15,12.1
6097,2024-02-29,E,16,36.3
6098,2024-02-29,E,17,31.4
6099,2024-02-29,E,18,25.9
6100,2024-02-29,E,19,52.4
6101,2024-02-29,E,20,9.1
6102,2024-02-29,E,21,15.3
6103,2024-02-29,E,22,8.7
6104,2024-02-29,F,6,10.7
6105,2024-02-29,F,7,39.2
6106,2024-02-29,F,8,40.1
6107,2024-02-29,F,9,35.9
6108,2024-02-29,F,10,12.5
6109,2024-02-29,F,11,15.9
6110,2024-02-29,F,12,11.7
6111,2024-02-29,F,13,14.4
6112,2024-02-29,F,14,15.1
6113,2024-02-29,F,15,15.7
6114,2024-02-29,F,16,39.0
6115,2024-02-29,F,17,39.8
6116,2024-02-29,F,18,38.7
6117,2024-02-29,F,19,31.9
6118,2024-02-29,F,20,15.9
6119,2024-02-29,F,21,21.5
6120,2024-02-29,F,22,19.3
6121,2024-03-01,A,6,14.4
6122,2024-03-01,A,7,34.9
6123,2024-03-01,A,8,50.1
6124,2024-03-01,A,9,31.4
6125,2024-03-01,A,10,20.6
6126,2024-03-01,A,11,18.2
6127,2024-03-01,A,12,16.5
6128,2024-03-01,A,13,20.5
6129,2024-03-01,A,14,13.2
6130,2024-03-01,A,15,14.8
6131,2024-03-01,A,16,37.7
6132,2024-03-01,A,17,28.7
6133,2024-03-01,A,18,21.4
6134,2024-03-01,A,19,41.6
6135,2024-03-01,A,20,20.0
6136,2024-03-01,A,21,8.4
6137,2024-03-01,A,22,9.6
6138,2024-03-01,B,6,12.6
6139,2024-03-01,B,7,41.8
6140,2024-03-01,B,8,38.3
6141,2024-03-01,B,9,40.0
6142,2024-03-01,B,10,16.8
6143,2024-03-01,B,11,22.1
6144,2024-03-01,B,12,19.3
6145,2024-03-01,B,13,11.9
6146,2024-03-01,B,14,19.3
6147,2024-03-01,B,15,20.4
6148,2024-03-01,B,16,29.8
6149,2024-03-01,B,17,35.9
6150,2024-03-01,B,18,21.1
6151,2024-03-01,B,19,41.7
6152,2024-03-01,B,20,23.2
6153,2024-03-01,B,21,14.4
6154,2024-03-01,B,22,19.7
6155,2024-03-01,C,6,17.3
6156,2024-03-01,C,7,32.4
6157,2024-03-01,C,8,42.5
6158,2024-03-01,C,9,49.2
6159,2024-03-01,C,10,14.5
6160,2024-03-01,C,11,17.4
6161,2024-03-01,C,12,11.8
6162,2024-03-01,C,13,13.2
6163,2024-03-01,C,14,15.7
6164,2024-03-01,C,15,24.3
6165,2024-03-01,C,16,33.9
6166,2024-03-01,C,17,27.1
6167,2024-03-01,C,18,42.8
6168,2024-03-01,C,19,41.6
6169,2024-03-01,C,20,13.2
6170,2024-03-01,C,21,16.7
6171,2024-03-01,C,22,8.4
6172,2024-03-01,D,6,19.6
6173,2024-03-01,D,7,39.0
6174,2024-03-01,D,8,30.7
6175,2024-03-01,D,9,42.6
6176,2024-03-01,D,10,12.4
6177,2024-03-01,D,11,15.7
6178,2024-03-01,D,12,15.1
6179,2024-03-01,D,13,17.7
6180,2024-03-01,D,14,18.1
6181,2024-03-01,D,15,20.3
6182,2024-03-01,D,16,29.5
6183,2024-03-01,D,17,30.7
6184,2024-03-01,D,18,38.6
6185,2024-03-01,D,19,48.6
6186,2024-03-01,D,20,16.2
6187,2024-03-01,D,21,23.1
6188,2024-03-01,D,22,15.4
6189,2024-03-01,E,6,17.4
6190,2024-03-01,E,7,48.6
6191,2024-03-01,E,8,34.6
6192,2024-03-01,E,9,25.0
6193,2024-03-01,E,10,16.5
6194,2024-03-01,E,11,14.5
6195,2024-03-01,E,12,16.5
6196,2024-03-01,E,13,23.9
6197,2024-03-01,E,14,14.4
6198,2024-03-01,E,15,18.8
6199,2024-03-01,E,16,24.9
6200,2024-03-01,E,17,48.3
