id,date,terminal,hour,passenger_count
5514,2024-02-24,A,11,264
5515,2024-02-24,A,12,286
5516,2024-02-24,A,13,326
5517,2024-02-24,A,14,262
5518,2024-02-24,A,15,220
5519,2024-02-24,A,16,385
5520,2024-02-24,A,17,463
5521,2024-02-24,A,18,440
5522,2024-02-24,A,19,409
5523,2024-02-24,A,20,250
5524,2024-02-24,A,21,253
5525,2024-02-24,A,22,309
5526,2024-02-24,B,6,228
5527,2024-02-24,B,7,419
5528,2024-02-24,B,8,540
5529,2024-02-24,B,9,469
5530,2024-02-24,B,10,256
5531,2024-02-24,B,11,286
5532,2024-02-24,B,12,220
5533,2024-02-24,B,13,290
5534,2024-02-24,B,14,244
5535,2024-02-24,B,15,305
5536,2024-02-24,B,16,354
5537,2024-02-24,B,17,434
5538,2024-02-24,B,18,406
5539,2024-02-24,B,19,387
5540,2024-02-24,B,20,290
5541,2024-02-24,B,21,254
5542,2024-02-24,B,22,278
5543,2024-02-24,C,6,310
5544,2024-02-24,C,7,499
5545,2024-02-24,C,8,424
5546,2024-02-24,C,9,446
5547,2024-02-24,C,10,278
5548,2024-02-24,C,11,291
5549,2024-02-24,C,12,244
5550,2024-02-24,C,13,267
5551,2024-02-24,C,14,267
5552,2024-02-24,C,15,273
5553,2024-02-24,C,16,368
5554,2024-02-24,C,17,359
5555,2024-02-24,C,18,325
5556,2024-02-24,C,19,420
5557,2024-02-24,C,20,205
5558,2024-02-24,C,21,345
5559,2024-02-24,C,22,286
5560,2024-02-24,D,6,212
5561,2024-02-24,D,7,513
5562,2024-02-24,D,8,513
5563,2024-02-24,D,9,516
5564,2024-02-24,D,10,227
5565,2024-02-24,D,11,288
5566,2024-02-24,D,12,309
5567,2024-02-24,D,13,322
5568,2024-02-24,D,14,199
5569,2024-02-24,D,15,251
5570,2024-02-24,D,16,382
5571,2024-02-24,D,17,490
5572,2024-02-24,D,18,435
5573,2024-02-24,D,19,451
5574,2024-02-24,D,20,279
5575,2024-02-24,D,21,275
5576,2024-02-24,D,22,225
5577,2024-02-24,E,6,242
5578,2024-02-24,E,7,470
5579,2024-02-24,E,8,442
5580,2024-02-24,E,9,434
5581,2024-02-24,E,10,251
5582,2024-02-24,E,11,235
5583,2024-02-24,E,12,261
5584,2024-02-24,E,13,242
5585,2024-02-24,E,14,232
5586,2024-02-24,E,15,222
5587,2024-02-24,E,16,416
5588,2024-02-24,E,17,451
5589,2024-02-24,E,18,442
5590,2024-02-24,E,19,354
5591,2024-02-24,E,20,294
5592,2024-02-24,E,21,285
5593,2024-02-24,E,22,295
5594,2024-02-24,F,6,303
5595,2024-02-24,F,7,438
5596,2024-02-24,F,8,456
5597,2024-02-24,F,9,539
5598,2024-02-24,F,10,329
5599,2024-02-24,F,11,256
5600,2024-02-24,F,12,284
5601,2024-02-24,F,13,287
5602,2024-02-24,F,14,330
5603,2024-02-24,F,15,273
5604,2024-02-24,F,16,367
5605,2024-02-24,F,17,396
5606,2024-02-24,F,18,541
5607,2024-02-24,F,19,365
5608,2024-02-24,F,20,262
5609,2024-02-24,F,21,352
5610,2024-02-24,F,22,228
5611,2024-02-25,A,6,150
5612,2024-02-25,A,7,366
5613,2024-02-25,A,8,436
5614,2024-02-25,A,9,397
5615,2024-02-25,A,10,301
5616,2024-02-25,A,11,270
5617,2024-02-25,A,12,174
5618,2024-02-25,A,13,196
5619,2024-02-25,A,14,309
5620,2024-02-25,A,15,267
5621,2024-02-25,A,16,473
5622,2024-02-25,A,17,460
5623,2024-02-25,A,18,369
5624,2024-02-25,A,19,451
5625,2024-02-25,A,20,282
5626,2024-02-25,A,21,181
5627,2024-02-25,A,22,205
5628,2024-02-25,B,6,357
5629,2024-02-25,B,7,430
5630,2024-02-25,B,8,484
5631,2024-02-25,B,9,460
5632,2024-02-25,B,10,267
5633,2024-02-25,B,11,255
5634,2024-02-25,B,12,298
5635,2024-02-25,B,13,297
5636,2024-02-25,B,14,264
5637,2024-02-25,B,15,223
5638,2024-02-25,B,16,393
5639,2024-02-25,B,17,352
5640,2024-02-25,B,18,402
5641,2024-02-25,B,19,345
5642,2024-02-25,B,20,268
5643,2024-02-25,B,21,271
5644,2024-02-25,B,22,300
5645,2024-02-25,C,6,211
5646,2024-02-25,C,7,421
5647,2024-02-25,C,8,528
5648,2024-02-25,C,9,413
5649,2024-02-25,C,10,342
5650,2024-02-25,C,11,223
5651,2024-02-25,C,12,223
5652,2024-02-25,C,13,293
5653,2024-02-25,C,14,281
5654,2024-02-25,C,15,325
5655,2024-02-25,C,16,340
5656,2024-02-25,C,17,437
5657,2024-02-25,C,18,414
5658,2024-02-25,C,19,372
5659,2024-02-25,C,20,335
5660,2024-02-25,C,21,269
5661,2024-02-25,C,22,257
5662,2024-02-25,D,6,278
5663,2024-02-25,D,7,398
5664,2024-02-25,D,8,418
5665,2024-02-25,D,9,454
5666,2024-02-25,D,10,272
5667,2024-02-25,D,11,310
5668,2024-02-25,D,12,224
5669,2024-02-25,D,13,215
5670,2024-02-25,D,14,280
5671,2024-02-25,D,15,254
5672,2024-02-25,D,16,339
5673,2024-02-25,D,17,379
5674,2024-02-25,D,18,408
5675,2024-02-25,D,19,409
5676,2024-02-25,D,20,263
5677,2024-02-25,D,21,207
5678,2024-02-25,D,22,254
5679,2024-02-25,E,6,297
5680,2024-02-25,E,7,352
5681,2024-02-25,E,8,456
5682,2024-02-25,E,9,401
5683,2024-02-25,E,10,258
5684,2024-02-25,E,11,199
5685,2024-02-25,E,12,265
5686,2024-02-25,E,13,325
5687,2024-02-25,E,14,220
5688,2024-02-25,E,15,226
5689,2024-02-25,E,16,397
5690,2024-02-25,E,17,428
5691,2024-02-25,E,18,375
5692,2024-02-25,E,19,400
5693,2024-02-25,E,20,233
5694,2024-02-25,E,21,241
5695,2024-02-25,E,22,273
5696,2024-02-25,F,6,282
5697,2024-02-25,F,7,408
5698,2024-02-25,F,8,481
5699,2024-02-25,F,9,593
5700,2024-02-25,F,10,321
5701,2024-02-25,F,11,234
5702,2024-02-25,F,12,265
5703,2024-02-25,F,13,258
5704,2024-02-25,F,14,278
5705,2024-02-25,F,15,243
5706,2024-02-25,F,16,405
5707,2024-02-25,F,17,386
5708,2024-02-25,F,18,459
5709,2024-02-25,F,19,428
5710,2024-02-25,F,20,272
5711,2024-02-25,F,21,308
5712,2024-02-25,F,22,309
5713,2024-02-26,A,6,241
5714,2024-02-26,A,7,408
5715,2024-02-26,A,8,422
5716,2024-02-26,A,9,321
5717,2024-02-26,A,10,188
5718,2024-02-26,A,11,228
5719,2024-02-26,A,12,164
5720,2024-02-26,A,13,185
5721,2024-02-26,A,14,207
5722,2024-02-26,A,15,190
5723,2024-02-26,A,16,322
5724,2024-02-26,A,17,274
5725,2024-02-26,A,18,318
5726,2024-02-26,A,19,325
5727,2024-02-26,A,20,264
5728,2024-02-26,A,21,189
5729,2024-02-26,A,22,173
5730,2024-02-26,B,6,228
5731,2024-02-26,B,7,233
5732,2024-02-26,B,8,347
5733,2024-02-26,B,9,339
5734,2024-02-26,B,10,210
5735,2024-02-26,B,11,249
5736,2024-02-26,B,12,262
5737,2024-02-26,B,13,209
5738,2024-02-26,B,14,137
5739,2024-02-26,B,15,179
5740,2024-02-26,B,16,303
5741,2024-02-26,B,17,334
5742,2024-02-26,B,18,322
5743,2024-02-26,B,19,292
5744,2024-02-26,B,20,149
5745,2024-02-26,B,21,165
5746,2024-02-26,B,22,163
5747,2024-02-26,C,6,264
5748,2024-02-26,C,7,329
5749,2024-02-26,C,8,362
5750,2024-02-26,C,9,398
5751,2024-02-26,C,10,207
5752,2024-02-26,C,11,156
5753,2024-02-26,C,12,239
5754,2024-02-26,C,13,214
5755,2024-02-26,C,14,112
5756,2024-02-26,C,15,249
5757,2024-02-26,C,16,354
5758,2024-02-26,C,17,333
5759,2024-02-26,C,18,385
5760,2024-02-26,C,19,354
5761,2024-02-26,C,20,245
5762,2024-02-26,C,21,241
5763,2024-02-26,C,22,230
5764,2024-02-26,D,6,128
5765,2024-02-26,D,7,293
5766,2024-02-26,D,8,394
5767,2024-02-26,D,9,409
5768,2024-02-26,D,10,171
5769,2024-02-26,D,11,155
5770,2024-02-26,D,12,210
5771,2024-02-26,D,13,141
5772,2024-02-26,D,14,193
5773,2024-02-26,D,15,185
5774,2024-02-26,D,16,311
5775,2024-02-26,D,17,395
5776,2024-02-26,D,18,294
5777,2024-02-26,D,19,322
5778,2024-02-26,D,20,147
5779,2024-02-26,D,21,237
5780,2024-02-26,D,22,192
5781,2024-02-26,E,6,247
5782,2024-02-26,E,7,261
5783,2024-02-26,E,8,357
5784,2024-02-26,E,9,365
5785,2024-02-26,E,10,236
5786,2024-02-26,E,11,174
5787,2024-02-26,E,12,231
5788,2024-02-26,E,13,178
5789,2024-02-26,E,14,203
5790,2024-02-26,E,15,236
5791,2024-02-26,E,16,282
5792,2024-02-26,E,17,349
5793,2024-02-26,E,18,333
5794,2024-02-26,E,19,306
5795,2024-02-26,E,20,173
5796,2024-02-26,E,21,115
5797,2024-02-26,E,22,196
5798,2024-02-26,F,6,186
5799,2024-02-26,F,7,385
5800,2024-02-26,F,8,381
5801,2024-02-26,F,9,402
5802,2024-02-26,F,10,244
5803,2024-02-26,F,11,326
5804,2024-02-26,F,12,220
5805,2024-02-26,F,13,165
5806,2024-02-26,F,14,233
5807,2024-02-26,F,15,264
5808,2024-02-26,F,16,338
5809,2024-02-26,F,17,235
5810,2024-02-26,F,18,342
5811,2024-02-26,F,19,294
5812,2024-02-26,F,20,147
5813,2024-02-26,F,21,207
5814,2024-02-26,F,22,138
5815,2024-02-27,A,6,240
5816,2024-02-27,A,7,389
5817,2024-02-27,A,8,356
5818,2024-02-27,A,9,337
5819,2024-02-27,A,10,192
5820,2024-02-27,A,11,159
5821,2024-02-27,A,12,196
5822,2024-02-27,A,13,86
5823,2024-02-27,A,14,203
5824,2024-02-27,A,15,204
5825,2024-02-27,A,16,353
5826,2024-02-27,A,17,331
5827,2024-02-27,A,18,359
5828,2024-02-27,A,19,341
5829,2024-02-27,A,20,241
5830,2024-02-27,A,21,304
5831,2024-02-27,A,22,216
5832,2024-02-27,B,6,207
5833,2024-02-27,B,7,407
5834,2024-02-27,B,8,341
5835,2024-02-27,B,9,355
5836,2024-02-27,B,10,216
5837,2024-02-27,B,11,202
5838,2024-02-27,B,12,202
5839,2024-02-27,B,13,235
5840,2024-02-27,B,14,132
5841,2024-02-27,B,15,281
5842,2024-02-27,B,16,339
5843,2024-02-27,B,17,303
5844,2024-02-27,B,18,385
5845,2024-02-27,B,19,324
5846,2024-02-27,B,20,205
5847,2024-02-27,B,21,191
5848,2024-02-27,B,22,258
5849,2024-02-27,C,6,199
5850,2024-02-27,C,7,337
5851,2024-02-27,C,8,399
5852,2024-02-27,C,9,407
5853,2024-02-27,C,10,264
5854,2024-02-27,C,11,225
5855,2024-02-27,C,12,245
5856,2024-02-27,C,13,189
5857,2024-02-27,C,14,241
5858,2024-02-27,C,15,229
5859,2024-02-27,C,16,341
5860,2024-02-27,C,17,257
5861,2024-02-27,C,18,304
5862,2024-02-27,C,19,318
5863,2024-02-27,C,20,221
5864,2024-02-27,C,21,296
5865,2024-02-27,C,22,234
5866,2024-02-27,D,6,167
5867,2024-02-27,D,7,340
5868,2024-02-27,D,8,415
5869,2024-02-27,D,9,339
5870,2024-02-27,D,10,240
5871,2024-02-27,D,11,204
5872,2024-02-27,D,12,193
5873,2024-02-27,D,13,179
5874,2024-02-27,D,14,78
5875,2024-02-27,D,15,221
5876,2024-02-27,D,16,277
5877,2024-02-27,D,17,263
5878,2024-02-27,D,18,329
5879,2024-02-27,D,19,361
5880,2024-02-27,D,20,132
5881,2024-02-27,D,21,240
5882,2024-02-27,D,22,163
5883,2024-02-27,E,6,225
5884,2024-02-27,E,7,383
5885,2024-02-27,E,8,351
5886,2024-02-27,E,9,361
5887,2024-02-27,E,10,184
5888,2024-02-27,E,11,210
5889,2024-02-27,E,12,210
5890,2024-02-27,E,13,163
5891,2024-02-27,E,14,145
5892,2024-02-27,E,15,240
5893,2024-02-27,E,16,328
5894,2024-02-27,E,17,354
5895,2024-02-27,E,18,293
5896,2024-02-27,E,19,287
5897,2024-02-27,E,20,159
5898,2024-02-27,E,21,192
5899,2024-02-27,E,22,209
5900,2024-02-27,F,6,178
5901,2024-02-27,F,7,422
5902,2024-02-27,F,8,334
5903,2024-02-27,F,9,369
5904,2024-02-27,F,10,164
5905,2024-02-27,F,11,173
5906,2024-02-27,F,12,196
5907,2024-02-27,F,13,166
5908,2024-02-27,F,14,203
5909,2024-02-27,F,15,217
5910,2024-02-27,F,16,363
5911,2024-02-27,F,17,276
5912,2024-02-27,F,18,326
5913,2024-02-27,F,19,317
5914,2024-02-27,F,20,126
5915,2024-02-27,F,21,154
5916,2024-02-27,F,22,218
5917,2024-02-28,A,6,145
5918,2024-02-28,A,7,357
5919,2024-02-28,A,8,275
5920,2024-02-28,A,9,355
5921,2024-02-28,A,10,117
5922,2024-02-28,A,11,175
5923,2024-02-28,A,12,182
5924,2024-02-28,A,13,204
5925,2024-02-28,A,14,189
5926,2024-02-28,A,15,150
5927,2024-02-28,A,16,271
5928,2024-02-28,A,17,255
5929,2024-02-28,A,18,328
5930,2024-02-28,A,19,326
5931,2024-02-28,A,20,226
5932,2024-02-28,A,21,179
5933,2024-02-28,A,22,130
5934,2024-02-28,B,6,187
5935,2024-02-28,B,7,360
5936,2024-02-28,B,8,313
5937,2024-02-28,B,9,317
5938,2024-02-28,B,10,218
5939,2024-02-28,B,11,204
5940,2024-02-28,B,12,245
5941,2024-02-28,B,13,268
5942,2024-02-28,B,14,139
5943,2024-02-28,B,15,183
5944,2024-02-28,B,16,324
5945,2024-02-28,B,17,334
5946,2024-02-28,B,18,360
5947,2024-02-28,B,19,349
5948,2024-02-28,B,20,245
5949,2024-02-28,B,21,202
5950,2024-02-28,B,22,174
5951,2024-02-28,C,6,277
5952,2024-02-28,C,7,366
5953,2024-02-28,C,8,350
5954,2024-02-28,C,9,317
5955,2024-02-28,C,10,206
5956,2024-02-28,C,11,240
5957,2024-02-28,C,12,179
5958,2024-02-28,C,13,194
5959,2024-02-28,C,14,209
5960,2024-02-28,C,15,218
5961,2024-02-28,C,16,309
5962,2024-02-28,C,17,304
5963,2024-02-28,C,18,299
5964,2024-02-28,C,19,275
5965,2024-02-28,C,20,169
5966,2024-02-28,C,21,168
5967,2024-02-28,C,22,138
5968,2024-02-28,D,6,239
5969,2024-02-28,D,7,374
5970,2024-02-28,D,8,365
5971,2024-02-28,D,9,412
5972,2024-02-28,D,10,228
5973,2024-02-28,D,11,168
5974,2024-02-28,D,12,246
5975,2024-02-28,D,13,238
5976,2024-02-28,D,14,155
5977,2024-02-28,D,15,236
5978,2024-02-28,D,16,301
5979,2024-02-28,D,17,359
5980,2024-02-28,D,18,306
5981,2024-02-28,D,19,298
5982,2024-02-28,D,20,182
5983,2024-02-28,D,21,161
5984,2024-02-28,D,22,140
5985,2024-02-28,E,6,100
5986,2024-02-28,E,7,317
5987,2024-02-28,E,8,465
5988,2024-02-28,E,9,379
5989,2024-02-28,E,10,274
5990,2024-02-28,E,11,187
5991,2024-02-28,E,12,181
5992,2024-02-28,E,13,268
5993,2024-02-28,E,14,215
5994,2024-02-28,E,15,161
5995,2024-02-28,E,16,345
5996,2024-02-28,E,17,370
5997,2024-02-28,E,18,262
5998,2024-02-28,E,19,338
5999,2024-02-28,E,20,145
6000,2024-02-28,E,21,247
6001,2024-02-28,E,22,209
6002,2024-02-28,F,6,225
6003,2024-02-28,F,7,351
6004,2024-02-28,F,8,288
6005,2024-02-28,F,9,342
6006,2024-02-28,F,10,237
6007,2024-02-28,F,11,279
6008,2024-02-28,F,12,211
6009,2024-02-28,F,13,172
6010,2024-02-28,F,14,221
6011,2024-02-28,F,15,233
6012,2024-02-28,F,16,325
6013,2024-02-28,F,17,322
6014,2024-02-28,F,18,328
6015,2024-02-28,F,19,321
6016,2024-02-28,F,20,211
6017,2024-02-28,F,21,273
6018,2024-02-28,F,22,118
6019,2024-02-29,A,6,190
6020,2024-02-29,A,7,322
6021,2024-02-29,A,8,407
6022,2024-02-29,A,9,354
6023,2024-02-29,A,10,222
6024,2024-02-29,A,11,257
6025,2024-02-29,A,12,156
6026,2024-02-29,A,13,178
6027,2024-02-29,A,14,252
6028,2024-02-29,A,15,155
6029,2024-02-29,A,16,300
6030,2024-02-29,A,17,255
6031,2024-02-29,A,18,374
6032,2024-02-29,A,19,296
6033,2024-02-29,A,20,214
6034,2024-02-29,A,21,227
6035,2024-02-29,A,22,167
6036,2024-02-29,B,6,123
6037,2024-02-29,B,7,351
6038,2024-02-29,B,8,350
6039,2024-02-29,B,9,357
6040,2024-02-29,B,10,197
6041,2024-02-29,B,11,180
6042,2024-02-29,B,12,178
6043,2024-02-29,B,13,211
6044,2024-02-29,B,14,167
6045,2024-02-29,B,15,196
6046,2024-02-29,B,16,297
6047,2024-02-29,B,17,331
6048,2024-02-29,B,18,364
6049,2024-02-29,B,19,365
6050,2024-02-29,B,20,251
6051,2024-02-29,B,21,186
6052,2024-02-29,B,22,189
6053,2024-02-29,C,6,149
6054,2024-02-29,C,7,346
6055,2024-02-29,C,8,347
6056,2024-02-29,C,9,335
6057,2024-02-29,C,10,175
6058,2024-02-29,C,11,132
6059,2024-02-29,C,12,146
6060,2024-02-29,C,13,201
6061,2024-02-29,C,14,203
6062,2024-02-29,C,15,219
6063,2024-02-29,C,16,309
6064,2024-02-29,C,17,320
6065,2024-02-29,C,18,370
6066,2024-02-29,C,19,317
6067,2024-02-29,C,20,174
6068,2024-02-29,C,21,152
6069,2024-02-29,C,22,231
6070,2024-02-29,D,6,131
6071,2024-02-29,D,7,326
6072,2024-02-29,D,8,376
6073,2024-02-29,D,9,283
6074,2024-02-29,D,10,175
6075,2024-02-29,D,11,205
6076,2024-02-29,D,12,184
6077,2024-02-29,D,13,160
6078,2024-02-29,D,14,176
6079,2024-02-29,D,15,232
6080,2024-02-29,D,16,393
6081,2024-02-29,D,17,325
6082,2024-02-29,D,18,240
6083,2024-02-29,D,19,342
6084,2024-02-29,D,20,184
6085,2024-02-29,D,21,156
6086,2024-02-29,D,22,167
6087,2024-02-29,E,6,169
6088,2024-02-29,E,7,303
6089,2024-02-29,E,8,357
6090,2024-02-29,E,9,433
6091,2024-02-29,E,10,156
6092,2024-02-29,E,11,271
6093,2024-02-29,E,12,208
6094,2024-02-29,E,13,196
6095,2024-02-29,E,14,187
6096,2024-02-29,E,15,167
6097,2024-02-29,E,16,331
6098,2024-02-29,E,17,340
6099,2024-02-29,E,18,222
6100,2024-02-29,E,19,421
6101,2024-02-29,E,20,127
6102,2024-02-29,E,21,179
6103,2024-02-29,E,22,97
6104,2024-02-29,F,6,189
6105,2024-02-29,F,7,341
6106,2024-02-29,F,8,339
6107,2024-02-29,F,9,372
6108,2024-02-29,F,10,190
6109,2024-02-29,F,11,221
6110,2024-02-29,F,12,150
6111,2024-02-29,F,13,203
6112,2024-02-29,F,14,174
6113,2024-02-29,F,15,185
6114,2024-02-29,F,16,330
6115,2024-02-29,F,17,299
6116,2024-02-29,F,18,315
6117,2024-02-29,F,19,273
6118,2024-02-29,F,20,243
6119,2024-02-29,F,21,229
6120,2024-02-29,F,22,203
6121,2024-03-01,A,6,190
6122,2024-03-01,A,7,355
6123,2024-03-01,A,8,402
6124,2024-03-01,A,9,386
6125,2024-03-01,A,10,243
6126,2024-03-01,A,11,186
6127,2024-03-01,A,12,219
6128,2024-03-01,A,13,247
6129,2024-03-01,A,14,162
6130,2024-03-01,A,15,160
6131,2024-03-01,A,16,331
6132,2024-03-01,A,17,270
6133,2024-03-01,A,18,247
6134,2024-03-01,A,19,366
6135,2024-03-01,A,20,253
6136,2024-03-01,A,21,152
6137,2024-03-01,A,22,142
6138,2024-03-01,B,6,173
6139,2024-03-01,B,7,410
6140,2024-03-01,B,8,343
6141,2024-03-01,B,9,363
6142,2024-03-01,B,10,212
6143,2024-03-01,B,11,206
6144,2024-03-01,B,12,259
6145,2024-03-01,B,13,171
6146,2024-03-01,B,14,195
6147,2024-03-01,B,15,209
6148,2024-03-01,B,16,318
6149,2024-03-01,B,17,271
6150,2024-03-01,B,18,261
6151,2024-03-01,B,19,260
6152,2024-03-01,B,20,229
6153,2024-03-01,B,21,167
6154,2024-03-01,B,22,218
6155,2024-03-01,C,6,203
6156,2024-03-01,C,7,321
6157,2024-03-01,C,8,322
6158,2024-03-01,C,9,365
6159,2024-03-01,C,10,203
6160,2024-03-01,C,11,219
6161,2024-03-01,C,12,181
6162,2024-03-01,C,13,166
6163,2024-03-01,C,14,204
6164,2024-03-01,C,15,256
6165,2024-03-01,C,16,244
6166,2024-03-01,C,17,288
6167,2024-03-01,C,18,343
6168,2024-03-01,C,19,328
6169,2024-03-01,C,20,224
6170,2024-03-01,C,21,182
6171,2024-03-01,C,22,135
6172,2024-03-01,D,6,266
6173,2024-03-01,D,7,403
6174,2024-03-01,D,8,359
6175,2024-03-01,D,9,326
6176,2024-03-01,D,10,180
6177,2024-03-01,D,11,209
6178,2024-03-01,D,12,189
6179,2024-03-01,D,13,199
6180,2024-03-01,D,14,264
6181,2024-03-01,D,15,236
6182,2024-03-01,D,16,273
6183,2024-03-01,D,17,323
6184,2024-03-01,D,18,299
6185,2024-03-01,D,19,331
6186,2024-03-01,D,20,197
6187,2024-03-01,D,21,318
6188,2024-03-01,D,22,217
6189,2024-03-01,E,6,194
6190,2024-03-01,E,7,433
6191,2024-03-01,E,8,368
6192,2024-03-01,E,9,299
6193,2024-03-01,E,10,195
6194,2024-03-01,E,11,224
6195,2024-03-01,E,12,219
6196,2024-03-01,E,13,240
6197,2024-03-01,E,14,206
6198,2024-03-01,E,15,203
6199,2024-03-01,E,16,263
6200,2024-03-01,E,17,381
6201,2024-03-01,E,18,307
6202,2024-03-01,E,19,280
6203,2024-03-01,E,20,305
6204,2024-03-01,E,21,267
6205,2024-03-01,E,22,182
6206,2024-03-01,F,6,124
6207,2024-03-01,F,7,331
6208,2024-03-01,F,8,423
6209,2024-03-01,F,9,367
6210,2024-03-01,F,10,146
6211,2024-03-01,F,11,231
6212,2024-03-01,F,12,191
6213,2024-03-01,F,13,174
6214,2024-03-01,F,14,177
6215,2024-03-01,F,15,252
6216,2024-03-01,F,16,341
6217,2024-03-01,F,17,260
6218,2024-03-01,F,18,334
6219,2024-03-01,F,19,324
6220,2024-03-01,F,20,183
6221,2024-03-01,F,21,185
6222,2024-03-01,F,22,165
6223,2024-03-02,A,6,233
6224,2024-03-02,A,7,479
6225,2024-03-02,A,8,456
6226,2024-03-02,A,9,489
6227,2024-03-02,A,10,228
6228,2024-03-02,A,11,288
6229,2024-03-02,A,12,312
6230,2024-03-02,A,13,259
6231,2024-03-02,A,14,280
6232,2024-03-02,A,15,282
6233,2024-03-02,A,16,395
6234,2024-03-02,A,17,438
6235,2024-03-02,A,18,325
6236,2024-03-02,A,19,309
6237,2024-03-02,A,20,246
6238,2024-03-02,A,21,285
6239,2024-03-02,A,22,256
6240,2024-03-02,B,6,289
6241,2024-03-02,B,7,419
6242,2024-03-02,B,8,503
6243,2024-03-02,B,9,533
6244,2024-03-02,B,10,232
6245,2024-03-02,B,11,290
6246,2024-03-02,B,12,260
6247,2024-03-02,B,13,277
6248,2024-03-02,B,14,325
6249,2024-03-02,B,15,273
6250,2024-03-02,B,16,446
6251,2024-03-02,B,17,365
6252,2024-03-02,B,18,445
6253,2024-03-02,B,19,480
6254,2024-03-02,B,20,223
6255,2024-03-02,B,21,247
6256,2024-03-02,B,22,287
6257,2024-03-02,C,6,277
6258,2024-03-02,C,7,413
6259,2024-03-02,C,8,474
6260,2024-03-02,C,9,454
6261,2024-03-02,C,10,221
6262,2024-03-02,C,11,314
6263,2024-03-02,C,12,260
6264,2024-03-02,C,13,299
6265,2024-03-02,C,14,213
6266,2024-03-02,C,15,283
6267,2024-03-02,C,16,458
6268,2024-03-02,C,17,406
6269,2024-03-02,C,18,396
6270,2024-03-02,C,19,363
6271,2024-03-02,C,20,225
6272,2024-03-02,C,21,241
6273,2024-03-02,C,22,220
6274,2024-03-02,D,6,229
6275,2024-03-02,D,7,474
6276,2024-03-02,D,8,479
6277,2024-03-02,D,9,511
6278,2024-03-02,D,10,229
6279,2024-03-02,D,11,260
6280,2024-03-02,D,12,243
6281,2024-03-02,D,13,240
6282,2024-03-02,D,14,247
6283,2024-03-02,D,15,252
6284,2024-03-02,D,16,426
6285,2024-03-02,D,17,402
6286,2024-03-02,D,18,465
6287,2024-03-02,D,19,347
6288,2024-03-02,D,20,302
6289,2024-03-02,D,21,245
6290,2024-03-02,D,22,252
6291,2024-03-02,E,6,259
6292,2024-03-02,E,7,496
6293,2024-03-02,E,8,432
6294,2024-03-02,E,9,441
6295,2024-03-02,E,10,280
6296,2024-03-02,E,11,192
6297,2024-03-02,E,12,258
6298,2024-03-02,E,13,228
6299,2024-03-02,E,14,219
6300,2024-03-02,E,15,194
6301,2024-03-02,E,16,446
6302,2024-03-02,E,17,422
6303,2024-03-02,E,18,389
6304,2024-03-02,E,19,409
6305,2024-03-02,E,20,216
6306,2024-03-02,E,21,238
6307,2024-03-02,E,22,252
6308,2024-03-02,F,6,262
6309,2024-03-02,F,7,483
6310,2024-03-02,F,8,395
6311,2024-03-02,F,9,483
6312,2024-03-02,F,10,190
6313,2024-03-02,F,11,277
6314,2024-03-02,F,12,251
6315,2024-03-02,F,13,303
6316,2024-03-02,F,14,233
6317,2024-03-02,F,15,291
6318,2024-03-02,F,16,369
6319,2024-03-02,F,17,420
6320,2024-03-02,F,18,334
6321,2024-03-02,F,19,451
6322,2024-03-02,F,20,329
6323,2024-03-02,F,21,232
6324,2024-03-02,F,22,264
6325,2024-03-03,A,6,277
6326,2024-03-03,A,7,405
6327,2024-03-03,A,8,438
6328,2024-03-03,A,9,435
6329,2024-03-03,A,10,356
6330,2024-03-03,A,11,301
6331,2024-03-03,A,12,251
6332,2024-03-03,A,13,291
6333,2024-03-03,A,14,268
6334,2024-03-03,A,15,283
6335,2024-03-03,A,16,373
6336,2024-03-03,A,17,470
6337,2024-03-03,A,18,385
6338,2024-03-03,A,19,387
6339,2024-03-03,A,20,283
6340,2024-03-03,A,21,273
6341,2024-03-03,A,22,260
6342,2024-03-03,B,6,293
6343,2024-03-03,B,7,421
6344,2024-03-03,B,8,541
6345,2024-03-03,B,9,447
6346,2024-03-03,B,10,256
6347,2024-03-03,B,11,334
6348,2024-03-03,B,12,231
6349,2024-03-03,B,13,300
6350,2024-03-03,B,14,251
6351,2024-03-03,B,15,226
6352,2024-03-03,B,16,400
6353,2024-03-03,B,17,438
6354,2024-03-03,B,18,456
6355,2024-03-03,B,19,425
6356,2024-03-03,B,20,196
6357,2024-03-03,B,21,285
6358,2024-03-03,B,22,254
6359,2024-03-03,C,6,215
6360,2024-03-03,C,7,481
6361,2024-03-03,C,8,513
6362,2024-03-03,C,9,468
6363,2024-03-03,C,10,296
6364,2024-03-03,C,11,278
6365,2024-03-03,C,12,279
6366,2024-03-03,C,13,247
6367,2024-03-03,C,14,292
6368,2024-03-03,C,15,296
6369,2024-03-03,C,16,447
6370,2024-03-03,C,17,403
6371,2024-03-03,C,18,455
6372,2024-03-03,C,19,431
6373,2024-03-03,C,20,221
6374,2024-03-03,C,21,244
6375,2024-03-03,C,22,238
6376,2024-03-03,D,6,180
6377,2024-03-03,D,7,508
6378,2024-03-03,D,8,592
6379,2024-03-03,D,9,516
6380,2024-03-03,D,10,266
6381,2024-03-03,D,11,239
6382,2024-03-03,D,12,222
6383,2024-03-03,D,13,266
6384,2024-03-03,D,14,298
6385,2024-03-03,D,15,233
6386,2024-03-03,D,16,518
