date,terminal,hour,passenger_count
2024-02-25,D,16,339
2024-02-25,D,17,379
2024-02-25,D,18,408
2024-02-25,D,19,409
2024-02-25,D,20,263
2024-02-25,D,21,207
2024-02-25,D,22,254
2024-02-25,E,6,297
2024-02-25,E,7,352
2024-02-25,E,8,456
2024-02-25,E,9,401
2024-02-25,E,10,258
2024-02-25,E,11,199
2024-02-25,E,12,265
2024-02-25,E,13,325
2024-02-25,E,14,220
2024-02-25,E,15,226
2024-02-25,E,16,397
2024-02-25,E,17,428
2024-02-25,E,18,375
2024-02-25,E,19,400
2024-02-25,E,20,233
2024-02-25,E,21,241
2024-02-25,E,22,273
2024-02-25,F,6,282
2024-02-25,F,7,408
2024-02-25,F,8,481
2024-02-25,F,9,593
2024-02-25,F,10,321
2024-02-25,F,11,234
2024-02-25,F,12,265
2024-02-25,F,13,258
2024-02-25,F,14,278
2024-02-25,F,15,243
2024-02-25,F,16,405
2024-02-25,F,17,386
2024-02-25,F,18,459
2024-02-25,F,19,428
2024-02-25,F,20,272
2024-02-25,F,21,308
2024-02-25,F,22,309
2024-02-26,A,6,241
2024-02-26,A,7,408
2024-02-26,A,8,422
2024-02-26,A,9,321
2024-02-26,A,10,188
2024-02-26,A,11,228
2024-02-26,A,12,164
2024-02-26,A,13,185
2024-02-26,A,14,207
2024-02-26,A,15,190
2024-02-26,A,16,322
2024-02-26,A,17,274
2024-02-26,A,18,318
2024-02-26,A,19,325
2024-02-26,A,20,264
2024-02-26,A,21,189
2024-02-26,A,22,173
2024-02-26,B,6,228
2024-02-26,B,7,233
2024-02-26,B,8,347
2024-02-26,B,9,339
2024-02-26,B,10,210
2024-02-26,B,11,249
2024-02-26,B,12,262
2024-02-26,B,13,209
2024-02-26,B,14,137
2024-02-26,B,15,179
2024-02-26,B,16,303
2024-02-26,B,17,334
2024-02-26,B,18,322
2024-02-26,B,19,292
2024-02-26,B,20,149
2024-02-26,B,21,165
2024-02-26,B,22,163
2024-02-26,C,6,264
2024-02-26,C,7,329
2024-02-26,C,8,362
2024-02-26,C,9,398
2024-02-26,C,10,207
2024-02-26,C,11,156
2024-02-26,C,12,239
2024-02-26,C,13,214
2024-02-26,C,14,112
2024-02-26,C,15,249
2024-02-26,C,16,354
2024-02-26,C,17,333
2024-02-26,C,18,385
2024-02-26,C,19,354
2024-02-26,C,20,245
2024-02-26,C,21,241
2024-02-26,C,22,230
2024-02-26,D,6,128
2024-02-26,D,7,293
2024-02-26,D,8,394
2024-02-26,D,9,409
2024-02-26,D,10,171
2024-02-26,D,11,155
2024-02-26,D,12,210
2024-02-26,D,13,141
2024-02-26,D,14,193
2024-02-26,D,15,185
2024-02-26,D,16,311
2024-02-26,D,17,395
2024-02-26,D,18,294
2024-02-26,D,19,322
2024-02-26,D,20,147
2024-02-26,D,21,237
2024-02-26,D,22,192
2024-02-26,E,6,247
2024-02-26,E,7,261
2024-02-26,E,8,357
2024-02-26,E,9,365
2024-02-26,E,10,236
2024-02-26,E,11,174
2024-02-26,E,12,231
2024-02-26,E,13,178
2024-02-26,E,14,203
2024-02-26,E,15,236
2024-02-26,E,16,282
2024-02-26,E,17,349
2024-02-26,E,18,333
2024-02-26,E,19,306
2024-02-26,E,20,173
2024-02-26,E,21,115
2024-02-26,E,22,196
2024-02-26,F,6,186
2024-02-26,F,7,385
2024-02-26,F,8,381
2024-02-26,F,9,402
2024-02-26,F,10,244
2024-02-26,F,11,326
2024-02-26,F,12,220
2024-02-26,F,13,165
2024-02-26,F,14,233
2024-02-26,F,15,264
2024-02-26,F,16,338
2024-02-26,F,17,235
2024-02-26,F,18,342
2024-02-26,F,19,294
2024-02-26,F,20,147
2024-02-26,F,21,207
2024-02-26,F,22,138
2024-02-27,A,6,240
2024-02-27,A,7,389
2024-02-27,A,8,356
2024-02-27,A,9,337
2024-02-27,A,10,192
2024-02-27,A,11,159
2024-02-27,A,12,196
2024-02-27,A,13,86
2024-02-27,A,14,203
2024-02-27,A,15,204
2024-02-27,A,16,353
2024-02-27,A,17,331
2024-02-27,A,18,359
2024-02-27,A,19,341
2024-02-27,A,20,241
2024-02-27,A,21,304
2024-02-27,A,22,216
2024-02-27,B,6,207
2024-02-27,B,7,407
2024-02-27,B,8,341
2024-02-27,B,9,355
2024-02-27,B,10,216
2024-02-27,B,11,202
2024-02-27,B,12,202
2024-02-27,B,13,235
2024-02-27,B,14,132
2024-02-27,B,15,281
2024-02-27,B,16,339
2024-02-27,B,17,303
2024-02-27,B,18,385
2024-02-27,B,19,324
2024-02-27,B,20,205
2024-02-27,B,21,191
2024-02-27,B,22,258
2024-02-27,C,6,199
2024-02-27,C,7,337
2024-02-27,C,8,399
2024-02-27,C,9,407
2024-02-27,C,10,264
2024-02-27,C,11,225
2024-02-27,C,12,245
2024-02-27,C,13,189
2024-02-27,C,14,241
2024-02-27,C,15,229
2024-02-27,C,16,341
2024-02-27,C,17,257
2024-02-27,C,18,304
2024-02-27,C,19,318
2024-02-27,C,20,221
2024-02-27,C,21,296
2024-02-27,C,22,234
2024-02-27,D,6,167
2024-02-27,D,7,340
2024-02-27,D,8,415
2024-02-27,D,9,339
2024-02-27,D,10,240
2024-02-27,D,11,204
2024-02-27,D,12,193
2024-02-27,D,13,179
2024-02-27,D,14,78
2024-02-27,D,15,221
2024-02-27,D,16,277
2024-02-27,D,17,263
2024-02-27,D,18,329
2024-02-27,D,19,361
2024-02-27,D,20,132
2024-02-27,D,21,240
2024-02-27,D,22,163
2024-02-27,E,6,225
2024-02-27,E,7,383
2024-02-27,E,8,351
2024-02-27,E,9,361
2024-02-27,E,10,184
2024-02-27,E,11,210
2024-02-27,E,12,210
2024-02-27,E,13,163
2024-02-27,E,14,145
2024-02-27,E,15,240
2024-02-27,E,16,328
2024-02-27,E,17,354
2024-02-27,E,18,293
2024-02-27,E,19,287
2024-02-27,E,20,159
2024-02-27,E,21,192
2024-02-27,E,22,209
2024-02-27,F,6,178
2024-02-27,F,7,422
2024-02-27,F,8,334
2024-02-27,F,9,369
2024-02-27,F,10,164
2024-02-27,F,11,173
2024-02-27,F,12,196
2024-02-27,F,13,166
2024-02-27,F,14,203
2024-02-27,F,15,217
2024-02-27,F,16,363
2024-02-27,F,17,276
2024-02-27,F,18,326
2024-02-27,F,19,317
2024-02-27,F,20,126
2024-02-27,F,21,154
2024-02-27,F,22,218
2024-02-28,A,6,145
2024-02-28,A,7,357
2024-02-28,A,8,275
2024-02-28,A,9,355
2024-02-28,A,10,117
2024-02-28,A,11,175
2024-02-28,A,12,182
2024-02-28,A,13,204
2024-02-28,A,14,189
2024-02-28,A,15,150
2024-02-28,A,16,271
2024-02-28,A,17,255
2024-02-28,A,18,328
2024-02-28,A,19,326
2024-02-28,A,20,226
2024-02-28,A,21,179
2024-02-28,A,22,130
2024-02-28,B,6,187
2024-02-28,B,7,360
2024-02-28,B,8,313
2024-02-28,B,9,317
2024-02-28,B,10,218
2024-02-28,B,11,204
2024-02-28,B,12,245
2024-02-28,B,13,268
2024-02-28,B,14,139
2024-02-28,B,15,183
2024-02-28,B,16,324
2024-02-28,B,17,334
2024-02-28,B,18,360
2024-02-28,B,19,349
2024-02-28,B,20,245
2024-02-28,B,21,202
2024-02-28,B,22,174
2024-02-28,C,6,277
2024-02-28,C,7,366
2024-02-28,C,8,350
2024-02-28,C,9,317
2024-02-28,C,10,206
2024-02-28,C,11,240
2024-02-28,C,12,179
2024-02-28,C,13,194
2024-02-28,C,14,209
2024-02-28,C,15,218
2024-02-28,C,16,309
2024-02-28,C,17,304
2024-02-28,C,18,299
2024-02-28,C,19,275
2024-02-28,C,20,169
2024-02-28,C,21,168
2024-02-28,C,22,138
2024-02-28,D,6,239
2024-02-28,D,7,374
2024-02-28,D,8,365
2024-02-28,D,9,412
2024-02-28,D,10,228
2024-02-28,D,11,168
2024-02-28,D,12,246
2024-02-28,D,13,238
2024-02-28,D,14,155
2024-02-28,D,15,236
2024-02-28,D,16,301
2024-02-28,D,17,359
2024-02-28,D,18,306
2024-02-28,D,19,298
2024-02-28,D,20,182
2024-02-28,D,21,161
2024-02-28,D,22,140
2024-02-28,E,6,100
2024-02-28,E,7,317
2024-02-28,E,8,465
2024-02-28,E,9,379
2024-02-28,E,10,274
2024-02-28,E,11,187
2024-02-28,E,12,181
2024-02-28,E,13,268
2024-02-28,E,14,215
2024-02-28,E,15,161
2024-02-28,E,16,345
2024-02-28,E,17,370
2024-02-28,E,18,262
2024-02-28,E,19,338
2024-02-28,E,20,145
2024-02-28,E,21,247
2024-02-28,E,22,209
2024-02-28,F,6,225
2024-02-28,F,7,351
2024-02-28,F,8,288
2024-02-28,F,9,342
2024-02-28,F,10,237
2024-02-28,F,11,279
2024-02-28,F,12,211
2024-02-28,F,13,172
2024-02-28,F,14,221
2024-02-28,F,15,233
2024-02-28,F,16,325
2024-02-28,F,17,322
2024-02-28,F,18,328
2024-02-28,F,19,321
2024-02-28,F,20,211
2024-02-28,F,21,273
2024-02-28,F,22,118
2024-02-29,A,6,190
2024-02-29,A,7,322
2024-02-29,A,8,407
2024-02-29,A,9,354
2024-02-29,A,10,222
2024-02-29,A,11,257
2024-02-29,A,12,156
2024-02-29,A,13,178
2024-02-29,A,14,252
2024-02-29,A,15,155
2024-02-29,A,16,300
2024-02-29,A,17,255
2024-02-29,A,18,374
2024-02-29,A,19,296
2024-02-29,A,20,214
2024-02-29,A,21,227
2024-02-29,A,22,167
2024-02-29,B,6,123
2024-02-29,B,7,351
2024-02-29,B,8,350
2024-02-29,B,9,357
2024-02-29,B,10,197
2024-02-29,B,11,180
2024-02-29,B,12,178
2024-02-29,B,13,211
2024-02-29,B,14,167
2024-02-29,B,15,196
2024-02-29,B,16,297
2024-02-29,B,17,331
2024-02-29,B,18,364
2024-02-29,B,19,365
2024-02-29,B,20,251
2024-02-29,B,21,186
2024-02-29,B,22,189
2024-02-29,C,6,149
2024-02-29,C,7,346
2024-02-29,C,8,347
2024-02-29,C,9,335
2024-02-29,C,10,175
2024-02-29,C,11,132
2024-02-29,C,12,146
2024-02-29,C,13,201
2024-02-29,C,14,203
2024-02-29,C,15,219
2024-02-29,C,16,309
2024-02-29,C,17,320
2024-02-29,C,18,370
2024-02-29,C,19,317
2024-02-29,C,20,174
2024-02-29,C,21,152
2024-02-29,C,22,231
2024-02-29,D,6,131
2024-02-29,D,7,326
2024-02-29,D,8,376
2024-02-29,D,9,283
2024-02-29,D,10,175
2024-02-29,D,11,205
2024-02-29,D,12,184
2024-02-29,D,13,160
2024-02-29,D,14,176
2024-02-29,D,15,232
2024-02-29,D,16,393
2024-02-29,D,17,325
2024-02-29,D,18,240
2024-02-29,D,19,342
2024-02-29,D,20,184
2024-02-29,D,21,156
2024-02-29,D,22,167
2024-02-29,E,6,169
2024-02-29,E,7,303
2024-02-29,E,8,357
2024-02-29,E,9,433
2024-02-29,E,10,156
2024-02-29,E,11,271
2024-02-29,E,12,208
2024-02-29,E,13,196
2024-02-29,E,14,187
2024-02-29,E,15,167
2024-02-29,E,16,331
2024-02-29,E,17,340
2024-02-29,E,18,222
2024-02-29,E,19,421
2024-02-29,E,20,127
2024-02-29,E,21,179
2024-02-29,E,22,97
2024-02-29,F,6,189
2024-02-29,F,7,341
2024-02-29,F,8,339
2024-02-29,F,9,372
2024-02-29,F,10,190
2024-02-29,F,11,221
2024-02-29,F,12,150
2024-02-29,F,13,203
2024-02-29,F,14,174
2024-02-29,F,15,185
2024-02-29,F,16,330
2024-02-29,F,17,299
2024-02-29,F,18,315
2024-02-29,F,19,273
2024-02-29,F,20,243
2024-02-29,F,21,229
2024-02-29,F,22,203
2024-03-01,A,6,190
2024-03-01,A,7,355
2024-03-01,A,8,402
2024-03-01,A,9,386
2024-03-01,A,10,243
2024-03-01,A,11,186
2024-03-01,A,12,219
2024-03-01,A,13,247
2024-03-01,A,14,162
2024-03-01,A,15,160
2024-03-01,A,16,331
2024-03-01,A,17,270
2024-03-01,A,18,247
2024-03-01,A,19,366
2024-03-01,A,20,253
2024-03-01,A,21,152
2024-03-01,A,22,142
2024-03-01,B,6,173
2024-03-01,B,7,410
2024-03-01,B,8,343
2024-03-01,B,9,363
2024-03-01,B,10,212
2024-03-01,B,11,206
2024-03-01,B,12,259
2024-03-01,B,13,171
2024-03-01,B,14,195
2024-03-01,B,15,209
2024-03-01,B,16,318
2024-03-01,B,17,271
2024-03-01,B,18,261
2024-03-01,B,19,260
2024-03-01,B,20,229
2024-03-01,B,21,167
2024-03-01,B,22,218
2024-03-01,C,6,203
2024-03-01,C,7,321
2024-03-01,C,8,322
2024-03-01,C,9,365
2024-03-01,C,10,203
2024-03-01,C,11,219
2024-03-01,C,12,181
2024-03-01,C,13,166
2024-03-01,C,14,204
2024-03-01,C,15,256
2024-03-01,C,16,244
2024-03-01,C,17,288
2024-03-01,C,18,343
2024-03-01,C,19,328
2024-03-01,C,20,224
2024-03-01,C,21,182
2024-03-01,C,22,135
2024-03-01,D,6,266
2024-03-01,D,7,403
2024-03-01,D,8,359
2024-03-01,D,9,326
2024-03-01,D,10,180
2024-03-01,D,11,209
2024-03-01,D,12,189
2024-03-01,D,13,199
2024-03-01,D,14,264
2024-03-01,D,15,236
2024-03-01,D,16,273
2024-03-01,D,17,323
2024-03-01,D,18,299
2024-03-01,D,19,331
2024-03-01,D,20,197
2024-03-01,D,21,318
2024-03-01,D,22,217
2024-03-01,E,6,194
2024-03-01,E,7,433
2024-03-01,E,8,368
2024-03-01,E,9,299
2024-03-01,E,10,195
2024-03-01,E,11,224
2024-03-01,E,12,219
2024-03-01,E,13,240
2024-03-01,E,14,206
2024-03-01,E,15,203
2024-03-01,E,16,263
2024-03-01,E,17,381
2024-03-01,E,18,307
2024-03-01,E,19,280
2024-03-01,E,20,305
2024-03-01,E,21,267
2024-03-01,E,22,182
2024-03-01,F,6,124
2024-03-01,F,7,331
2024-03-01,F,8,423
2024-03-01,F,9,367
2024-03-01,F,10,146
2024-03-01,F,11,231
2024-03-01,F,12,191
2024-03-01,F,13,174
2024-03-01,F,14,177
2024-03-01,F,15,252
2024-03-01,F,16,341
2024-03-01,F,17,260
2024-03-01,F,18,334
2024-03-01,F,19,324
2024-03-01,F,20,183
2024-03-01,F,21,185
2024-03-01,F,22,165
2024-03-02,A,6,233
2024-03-02,A,7,479
2024-03-02,A,8,456
2024-03-02,A,9,489
2024-03-02,A,10,228
2024-03-02,A,11,288
2024-03-02,A,12,312
2024-03-02,A,13,259
2024-03-02,A,14,280
2024-03-02,A,15,282
2024-03-02,A,16,395
2024-03-02,A,17,438
2024-03-02,A,18,325
2024-03-02,A,19,309
2024-03-02,A,20,246
2024-03-02,A,21,285
2024-03-02,A,22,256
2024-03-02,B,6,289
2024-03-02,B,7,419
2024-03-02,B,8,503
2024-03-02,B,9,533
2024-03-02,B,10,232
2024-03-02,B,11,290
2024-03-02,B,12,260
2024-03-02,B,13,277
2024-03-02,B,14,325
2024-03-02,B,15,273
2024-03-02,B,16,446
2024-03-02,B,17,365
2024-03-02,B,18,445
2024-03-02,B,19,480
2024-03-02,B,20,223
2024-03-02,B,21,247
2024-03-02,B,22,287
2024-03-02,C,6,277
2024-03-02,C,7,413
2024-03-02,C,8,474
2024-03-02,C,9,454
2024-03-02,C,10,221
2024-03-02,C,11,314
2024-03-02,C,12,260
2024-03-02,C,13,299
2024-03-02,C,14,213
2024-03-02,C,15,283
2024-03-02,C,16,458
2024-03-02,C,17,406
2024-03-02,C,18,396
2024-03-02,C,19,363
2024-03-02,C,20,225
2024-03-02,C,21,241
2024-03-02,C,22,220
2024-03-02,D,6,229
2024-03-02,D,7,474
2024-03-02,D,8,479
2024-03-02,D,9,511
2024-03-02,D,10,229
2024-03-02,D,11,260
2024-03-02,D,12,243
2024-03-02,D,13,240
2024-03-02,D,14,247
2024-03-02,D,15,252
2024-03-02,D,16,426
2024-03-02,D,17,402
2024-03-02,D,18,465
2024-03-02,D,19,347
2024-03-02,D,20,302
2024-03-02,D,21,245
2024-03-02,D,22,252
2024-03-02,E,6,259
2024-03-02,E,7,496
2024-03-02,E,8,432
2024-03-02,E,9,441
2024-03-02,E,10,280
2024-03-02,E,11,192
2024-03-02,E,12,258
2024-03-02,E,13,228
2024-03-02,E,14,219
2024-03-02,E,15,194
2024-03-02,E,16,446
2024-03-02,E,17,422
2024-03-02,E,18,389
2024-03-02,E,19,409
2024-03-02,E,20,216
2024-03-02,E,21,238
2024-03-02,E,22,252
2024-03-02,F,6,262
2024-03-02,F,7,483
2024-03-02,F,8,395
2024-03-02,F,9,483
2024-03-02,F,10,190
2024-03-02,F,11,277
2024-03-02,F,12,251
2024-03-02,F,13,303
2024-03-02,F,14,233
2024-03-02,F,15,291
2024-03-02,F,16,369
2024-03-02,F,17,420
2024-03-02,F,18,334
2024-03-02,F,19,451
2024-03-02,F,20,329
2024-03-02,F,21,232
2024-03-02,F,22,264
2024-03-03,A,6,277
2024-03-03,A,7,405
2024-03-03,A,8,438
2024-03-03,A,9,435
2024-03-03,A,10,356
2024-03-03,A,11,301
2024-03-03,A,12,251
2024-03-03,A,13,291
2024-03-03,A,14,268
2024-03-03,A,15,283
2024-03-03,A,16,373
2024-03-03,A,17,470
2024-03-03,A,18,385
2024-03-03,A,19,387
2024-03-03,A,20,283
2024-03-03,A,21,273
2024-03-03,A,22,260
2024-03-03,B,6,293
2024-03-03,B,7,421
2024-03-03,B,8,541
2024-03-03,B,9,447
2024-03-03,B,10,256
2024-03-03,B,11,334
2024-03-03,B,12,231
2024-03-03,B,13,300
2024-03-03,B,14,251
2024-03-03,B,15,226
2024-03-03,B,16,400
2024-03-03,B,17,438
2024-03-03,B,18,456
2024-03-03,B,19,425
2024-03-03,B,20,196
2024-03-03,B,21,285
2024-03-03,B,22,254
2024-03-03,C,6,215
2024-03-03,C,7,481
2024-03-03,C,8,513
2024-03-03,C,9,468
2024-03-03,C,10,296
2024-03-03,C,11,278
2024-03-03,C,12,279
2024-03-03,C,13,247
2024-03-03,C,14,292
2024-03-03,C,15,296
2024-03-03,C,16,447
2024-03-03,C,17,403
2024-03-03,C,18,455
2024-03-03,C,19,431
2024-03-03,C,20,221
2024-03-03,C,21,244
2024-03-03,C,22,238
2024-03-03,D,6,180
2024-03-03,D,7,508
2024-03-03,D,8,592
2024-03-03,D,9,516
2024-03-03,D,10,266
2024-03-03,D,11,239
2024-03-03,D,12,222
2024-03-03,D,13,266
2024-03-03,D,14,298
2024-03-03,D,15,233
2024-03-03,D,16,518
2024-03-03,D,17,360
2024-03-03,D,18,424
2024-03-03,D,19,418
2024-03-03,D,20,260
2024-03-03,D,21,237
2024-03-03,D,22,263
2024-03-03,E,6,242
2024-03-03,E,7,519
2024-03-03,E,8,532
2024-03-03,E,9,452
2024-03-03,E,10,194
2024-03-03,E,11,272
2024-03-03,E,12,271
2024-03-03,E,13,264
2024-03-03,E,14,281
2024-03-03,E,15,315
2024-03-03,E,16,449
2024-03-03,E,17,437
2024-03-03,E,18,446
2024-03-03,E,19,426
2024-03-03,E,20,222
2024-03-03,E,21,318
2024-03-03,E,22,264
2024-03-03,F,6,222
2024-03-03,F,7,422
2024-03-03,F,8,431
2024-03-03,F,9,418
2024-03-03,F,10,286
2024-03-03,F,11,252
2024-03-03,F,12,291
2024-03-03,F,13,306
2024-03-03,F,14,296
2024-03-03,F,15,285
2024-03-03,F,16,427
2024-03-03,F,17,408
2024-03-03,F,18,411
2024-03-03,F,19,439
2024-03-03,F,20,221
2024-03-03,F,21,257
2024-03-03,F,22,230
2024-03-04,A,6,246
2024-03-04,A,7,388
2024-03-04,A,8,445
2024-03-04,A,9,329
2024-03-04,A,10,173
2024-03-04,A,11,202
2024-03-04,A,12,170
2024-03-04,A,13,221
2024-03-04,A,14,197
2024-03-04,A,15,180
2024-03-04,A,16,363
2024-03-04,A,17,246
2024-03-04,A,18,341
2024-03-04,A,19,297
2024-03-04,A,20,232
2024-03-04,A,21,242
2024-03-04,A,22,108
2024-03-04,B,6,191
2024-03-04,B,7,362
2024-03-04,B,8,265
2024-03-04,B,9,369
2024-03-04,B,10,178
2024-03-04,B,11,151
2024-03-04,B,12,173
2024-03-04,B,13,167
2024-03-04,B,14,177
2024-03-04,B,15,207
2024-03-04,B,16,359
2024-03-04,B,17,316
2024-03-04,B,18,364
2024-03-04,B,19,278
2024-03-04,B,20,206
2024-03-04,B,21,284
2024-03-04,B,22,136
2024-03-04,C,6,134
2024-03-04,C,7,411
2024-03-04,C,8,368
2024-03-04,C,9,335
2024-03-04,C,10,154
2024-03-04,C,11,198
2024-03-04,C,12,205
2024-03-04,C,13,205
2024-03-04,C,14,154
2024-03-04,C,15,186
2024-03-04,C,16,297
2024-03-04,C,17,345
2024-03-04,C,18,276
2024-03-04,C,19,323
2024-03-04,C,20,305
2024-03-04,C,21,154
2024-03-04,C,22,170
2024-03-04,D,6,196
2024-03-04,D,7,242
2024-03-04,D,8,302
2024-03-04,D,9,372
2024-03-04,D,10,192
2024-03-04,D,11,242
2024-03-04,D,12,190
2024-03-04,D,13,186
2024-03-04,D,14,171
2024-03-04,D,15,186
2024-03-04,D,16,271
2024-03-04,D,17,314
2024-03-04,D,18,281
2024-03-04,D,19,271
2024-03-04,D,20,174
2024-03-04,D,21,218
2024-03-04,D,22,205
2024-03-04,E,6,226
2024-03-04,E,7,323
2024-03-04,E,8,359
2024-03-04,E,9,428
2024-03-04,E,10,255
2024-03-04,E,11,149
2024-03-04,E,12,159
2024-03-04,E,13,267
2024-03-04,E,14,218
2024-03-04,E,15,192
2024-03-04,E,16,307
2024-03-04,E,17,329
2024-03-04,E,18,329
2024-03-04,E,19,298
2024-03-04,E,20,193
2024-03-04,E,21,177
2024-03-04,E,22,206
2024-03-04,F,6,170
2024-03-04,F,7,309
2024-03-04,F,8,419
2024-03-04,F,9,357
2024-03-04,F,10,267
2024-03-04,F,11,122
2024-03-04,F,12,142
2024-03-04,F,13,218
2024-03-04,F,14,197
2024-03-04,F,15,153
2024-03-04,F,16,365
2024-03-04,F,17,285
2024-03-04,F,18,367
2024-03-04,F,19,317
2024-03-04,F,20,157
2024-03-04,F,21,173
2024-03-04,F,22,254
2024-03-05,A,6,188
2024-03-05,A,7,398
2024-03-05,A,8,416
2024-03-05,A,9,356
2024-03-05,A,10,191
2024-03-05,A,11,183
2024-03-05,A,12,214
2024-03-05,A,13,260
2024-03-05,A,14,150
2024-03-05,A,15,208
2024-03-05,A,16,327
2024-03-05,A,17,247
2024-03-05,A,18,284
2024-03-05,A,19,292
2024-03-05,A,20,230
2024-03-05,A,21,237
2024-03-05,A,22,124
2024-03-05,B,6,225
2024-03-05,B,7,380
2024-03-05,B,8,383
2024-03-05,B,9,366
2024-03-05,B,10,238
2024-03-05,B,11,246
2024-03-05,B,12,134
2024-03-05,B,13,198
2024-03-05,B,14,189
2024-03-05,B,15,177
2024-03-05,B,16,301
2024-03-05,B,17,327
2024-03-05,B,18,268
2024-03-05,B,19,346
2024-03-05,B,20,185
2024-03-05,B,21,234
2024-03-05,B,22,175
2024-03-05,C,6,173
2024-03-05,C,7,322
2024-03-05,C,8,335
2024-03-05,C,9,327
2024-03-05,C,10,217
2024-03-05,C,11,241
2024-03-05,C,12,215
2024-03-05,C,13,196
2024-03-05,C,14,219
2024-03-05,C,15,198
2024-03-05,C,16,321
2024-03-05,C,17,307
2024-03-05,C,18,353
2024-03-05,C,19,217
2024-03-05,C,20,114
2024-03-05,C,21,241
2024-03-05,C,22,192
2024-03-05,D,6,236
2024-03-05,D,7,335
2024-03-05,D,8,426
2024-03-05,D,9,354
2024-03-05,D,10,217
2024-03-05,D,11,182
2024-03-05,D,12,164
2024-03-05,D,13,130
2024-03-05,D,14,231
2024-03-05,D,15,215
2024-03-05,D,16,323
2024-03-05,D,17,274
2024-03-05,D,18,376
2024-03-05,D,19,324
2024-03-05,D,20,228
2024-03-05,D,21,199
2024-03-05,D,22,156
2024-03-05,E,6,239
2024-03-05,E,7,378
2024-03-05,E,8,352
2024-03-05,E,9,377
2024-03-05,E,10,232
2024-03-05,E,11,226
2024-03-05,E,12,131
2024-03-05,E,13,140
2024-03-05,E,14,229
2024-03-05,E,15,172
2024-03-05,E,16,278
2024-03-05,E,17,334
2024-03-05,E,18,276
2024-03-05,E,19,300
2024-03-05,E,20,234
2024-03-05,E,21,139
2024-03-05,E,22,145
2024-03-05,F,6,135
2024-03-05,F,7,325
2024-03-05,F,8,363
2024-03-05,F,9,335
2024-03-05,F,10,260
2024-03-05,F,11,218
2024-03-05,F,12,199
2024-03-05,F,13,250
2024-03-05,F,14,146
2024-03-05,F,15,234
2024-03-05,F,16,310
2024-03-05,F,17,301
2024-03-05,F,18,344
2024-03-05,F,19,303
2024-03-05,F,20,207
2024-03-05,F,21,196
2024-03-05,F,22,212
2024-03-06,A,6,179
2024-03-06,A,7,397
2024-03-06,A,8,278
2024-03-06,A,9,385
2024-03-06,A,10,124
2024-03-06,A,11,169
2024-03-06,A,12,220
2024-03-06,A,13,119
2024-03-06,A,14,206
2024-03-06,A,15,145
2024-03-06,A,16,281
2024-03-06,A,17,279
2024-03-06,A,18,266
2024-03-06,A,19,250
2024-03-06,A,20,282
2024-03-06,A,21,192
2024-03-06,A,22,150
2024-03-06,B,6,177
2024-03-06,B,7,361
2024-03-06,B,8,344
2024-03-06,B,9,309
2024-03-06,B,10,164
2024-03-06,B,11,247
2024-03-06,B,12,143
2024-03-06,B,13,120
2024-03-06,B,14,184
2024-03-06,B,15,122
2024-03-06,B,16,283
2024-03-06,B,17,269
2024-03-06,B,18,270
2024-03-06,B,19,322
2024-03-06,B,20,210
2024-03-06,B,21,167
2024-03-06,B,22,196
2024-03-06,C,6,165
2024-03-06,C,7,376
2024-03-06,C,8,300
2024-03-06,C,9,366
2024-03-06,C,10,209
2024-03-06,C,11,293
2024-03-06,C,12,129
2024-03-06,C,13,306
2024-03-06,C,14,230
2024-03-06,C,15,273
2024-03-06,C,16,356
2024-03-06,C,17,282
2024-03-06,C,18,346
2024-03-06,C,19,293
2024-03-06,C,20,196
2024-03-06,C,21,153
2024-03-06,C,22,172
2024-03-06,D,6,235
2024-03-06,D,7,377
2024-03-06,D,8,400
2024-03-06,D,9,304
2024-03-06,D,10,125
2024-03-06,D,11,244
2024-03-06,D,12,241
2024-03-06,D,13,208
2024-03-06,D,14,216
2024-03-06,D,15,234
2024-03-06,D,16,327
2024-03-06,D,17,341
2024-03-06,D,18,352
2024-03-06,D,19,316
2024-03-06,D,20,186
2024-03-06,D,21,215
2024-03-06,D,22,290
2024-03-06,E,6,166
2024-03-06,E,7,342
2024-03-06,E,8,289
2024-03-06,E,9,377
2024-03-06,E,10,178
2024-03-06,E,11,143
2024-03-06,E,12,197
2024-03-06,E,13,259
2024-03-06,E,14,185
2024-03-06,E,15,189
2024-03-06,E,16,378
2024-03-06,E,17,319
2024-03-06,E,18,271
2024-03-06,E,19,347
2024-03-06,E,20,244
2024-03-06,E,21,191
2024-03-06,E,22,205
2024-03-06,F,6,147
2024-03-06,F,7,325
2024-03-06,F,8,346
2024-03-06,F,9,363
2024-03-06,F,10,175
2024-03-06,F,11,185
2024-03-06,F,12,195
2024-03-06,F,13,160
2024-03-06,F,14,189
2024-03-06,F,15,246
2024-03-06,F,16,296
2024-03-06,F,17,283
2024-03-06,F,18,403
2024-03-06,F,19,329
2024-03-06,F,20,169
2024-03-06,F,21,225
2024-03-06,F,22,210
2024-03-07,A,6,177
2024-03-07,A,7,358
2024-03-07,A,8,348
2024-03-07,A,9,399
2024-03-07,A,10,227
2024-03-07,A,11,114
2024-03-07,A,12,276
2024-03-07,A,13,188
2024-03-07,A,14,268
2024-03-07,A,15,228
2024-03-07,A,16,329
2024-03-07,A,17,316
2024-03-07,A,18,430
2024-03-07,A,19,309
