date,terminal,hour,wait_time_minutes
2024-02-23,C,18,55.0
2024-02-23,C,19,52.0
2024-02-23,C,20,14.9
2024-02-23,C,21,25.1
2024-02-23,C,22,33.9
2024-02-23,D,6,22.9
2024-02-23,D,7,56.5
2024-02-23,D,8,55.5
2024-02-23,D,9,51.7
2024-02-23,D,10,26.0
2024-02-23,D,11,22.5
2024-02-23,D,12,21.0
2024-02-23,D,13,24.5
2024-02-23,D,14,25.2
2024-02-23,D,15,18.7
2024-02-23,D,16,39.3
2024-02-23,D,17,45.4
2024-02-23,D,18,46.6
2024-02-23,D,19,40.6
2024-02-23,D,20,14.0
2024-02-23,D,21,24.1
2024-02-23,D,22,25.8
2024-02-23,E,6,26.2
2024-02-23,E,7,47.8
2024-02-23,E,8,51.1
2024-02-23,E,9,55.5
2024-02-23,E,10,19.8
2024-02-23,E,11,18.0
2024-02-23,E,12,23.2
2024-02-23,E,13,13.9
2024-02-23,E,14,31.4
2024-02-23,E,15,22.1
2024-02-23,E,16,41.0
2024-02-23,E,17,54.6
2024-02-23,E,18,38.2
2024-02-23,E,19,49.5
2024-02-23,E,20,17.1
2024-02-23,E,21,13.1
2024-02-23,E,22,28.7
2024-02-23,F,6,20.6
2024-02-23,F,7,65.5
2024-02-23,F,8,52.8
2024-02-23,F,9,52.7
2024-02-23,F,10,12.5
2024-02-23,F,11,12.4
2024-02-23,F,12,21.4
2024-02-23,F,13,20.8
2024-02-23,F,14,28.2
2024-02-23,F,15,25.6
2024-02-23,F,16,57.9
2024-02-23,F,17,56.3
2024-02-23,F,18,48.8
2024-02-23,F,19,44.9
2024-02-23,F,20,16.0
2024-02-23,F,21,28.5
2024-02-23,F,22,20.2
2024-02-24,A,6,21.6
2024-02-24,A,7,64.6
2024-02-24,A,8,69.5
2024-02-24,A,9,62.6
2024-02-24,A,10,19.6
2024-02-24,A,11,21.8
2024-02-24,A,12,22.4
2024-02-24,A,13,37.2
2024-02-24,A,14,27.0
2024-02-24,A,15,17.6
2024-02-24,A,16,42.3
2024-02-24,A,17,55.3
2024-02-24,A,18,46.1
2024-02-24,A,19,42.7
2024-02-24,A,20,20.1
2024-02-24,A,21,19.1
2024-02-24,A,22,25.4
2024-02-24,B,6,19.3
2024-02-24,B,7,24.5
2024-02-24,B,8,43.0
2024-02-24,B,9,45.8
2024-02-24,B,10,21.3
2024-02-24,B,11,20.2
2024-02-24,B,12,23.7
2024-02-24,B,13,26.3
2024-02-24,B,14,25.3
2024-02-24,B,15,27.7
2024-02-24,B,16,30.2
2024-02-24,B,17,40.1
2024-02-24,B,18,42.0
2024-02-24,B,19,35.6
2024-02-24,B,20,27.0
2024-02-24,B,21,19.8
2024-02-24,B,22,22.9
2024-02-24,C,6,29.9
2024-02-24,C,7,72.0
2024-02-24,C,8,45.6
2024-02-24,C,9,39.7
2024-02-24,C,10,18.3
2024-02-24,C,11,27.3
2024-02-24,C,12,20.3
2024-02-24,C,13,18.5
2024-02-24,C,14,23.6
2024-02-24,C,15,18.3
2024-02-24,C,16,30.3
2024-02-24,C,17,28.1
2024-02-24,C,18,28.5
2024-02-24,C,19,55.2
2024-02-24,C,20,15.9
2024-02-24,C,21,27.5
2024-02-24,C,22,23.5
2024-02-24,D,6,14.4
2024-02-24,D,7,53.3
2024-02-24,D,8,54.2
2024-02-24,D,9,49.7
2024-02-24,D,10,16.8
2024-02-24,D,11,22.6
2024-02-24,D,12,23.8
2024-02-24,D,13,27.4
2024-02-24,D,14,14.8
2024-02-24,D,15,24.7
2024-02-24,D,16,36.2
2024-02-24,D,17,50.5
2024-02-24,D,18,51.6
2024-02-24,D,19,55.2
2024-02-24,D,20,18.3
2024-02-24,D,21,21.7
2024-02-24,D,22,20.2
2024-02-24,E,6,14.7
2024-02-24,E,7,51.9
2024-02-24,E,8,38.5
2024-02-24,E,9,42.7
2024-02-24,E,10,20.3
2024-02-24,E,11,18.2
2024-02-24,E,12,17.3
2024-02-24,E,13,22.9
2024-02-24,E,14,17.6
2024-02-24,E,15,19.2
2024-02-24,E,16,57.1
2024-02-24,E,17,45.4
2024-02-24,E,18,54.1
2024-02-24,E,19,42.1
2024-02-24,E,20,18.6
2024-02-24,E,21,26.9
2024-02-24,E,22,24.0
2024-02-24,F,6,22.3
2024-02-24,F,7,37.1
2024-02-24,F,8,41.3
2024-02-24,F,9,59.4
2024-02-24,F,10,21.0
2024-02-24,F,11,22.4
2024-02-24,F,12,21.4
2024-02-24,F,13,17.6
2024-02-24,F,14,23.8
2024-02-24,F,15,18.4
2024-02-24,F,16,33.6
2024-02-24,F,17,29.6
2024-02-24,F,18,61.5
2024-02-24,F,19,35.0
2024-02-24,F,20,26.9
2024-02-24,F,21,32.4
2024-02-24,F,22,22.7
2024-02-25,A,6,13.3
2024-02-25,A,7,37.4
2024-02-25,A,8,51.2
2024-02-25,A,9,42.4
2024-02-25,A,10,25.3
2024-02-25,A,11,24.5
2024-02-25,A,12,15.2
2024-02-25,A,13,15.7
2024-02-25,A,14,25.0
2024-02-25,A,15,22.1
2024-02-25,A,16,61.8
2024-02-25,A,17,47.7
2024-02-25,A,18,39.7
2024-02-25,A,19,46.7
2024-02-25,A,20,23.0
2024-02-25,A,21,15.9
2024-02-25,A,22,17.1
2024-02-25,B,6,28.3
2024-02-25,B,7,55.9
2024-02-25,B,8,47.8
2024-02-25,B,9,39.9
2024-02-25,B,10,22.4
2024-02-25,B,11,20.3
2024-02-25,B,12,23.2
2024-02-25,B,13,19.1
2024-02-25,B,14,21.7
2024-02-25,B,15,22.6
2024-02-25,B,16,35.2
2024-02-25,B,17,38.5
2024-02-25,B,18,45.5
2024-02-25,B,19,36.1
2024-02-25,B,20,22.0
2024-02-25,B,21,20.2
2024-02-25,B,22,24.6
2024-02-25,C,6,16.2
2024-02-25,C,7,43.3
2024-02-25,C,8,58.5
2024-02-25,C,9,49.6
2024-02-25,C,10,21.0
2024-02-25,C,11,19.7
2024-02-25,C,12,15.9
2024-02-25,C,13,25.6
2024-02-25,C,14,20.2
2024-02-25,C,15,28.8
2024-02-25,C,16,37.8
2024-02-25,C,17,42.1
2024-02-25,C,18,43.3
2024-02-25,C,19,49.1
2024-02-25,C,20,27.0
2024-02-25,C,21,20.0
2024-02-25,C,22,24.1
2024-02-25,D,6,25.1
2024-02-25,D,7,39.0
2024-02-25,D,8,45.4
2024-02-25,D,9,37.4
2024-02-25,D,10,24.6
2024-02-25,D,11,24.8
2024-02-25,D,12,19.7
2024-02-25,D,13,12.2
2024-02-25,D,14,21.5
2024-02-25,D,15,20.8
2024-02-25,D,16,25.9
2024-02-25,D,17,46.6
2024-02-25,D,18,43.5
2024-02-25,D,19,33.8
2024-02-25,D,20,19.4
2024-02-25,D,21,17.7
2024-02-25,D,22,17.5
2024-02-25,E,6,23.6
2024-02-25,E,7,36.9
2024-02-25,E,8,35.8
2024-02-25,E,9,49.1
2024-02-25,E,10,23.1
2024-02-25,E,11,18.7
2024-02-25,E,12,21.2
2024-02-25,E,13,27.9
2024-02-25,E,14,13.3
2024-02-25,E,15,18.7
2024-02-25,E,16,42.3
2024-02-25,E,17,47.4
2024-02-25,E,18,35.0
2024-02-25,E,19,52.3
2024-02-25,E,20,14.0
2024-02-25,E,21,20.1
2024-02-25,E,22,18.8
2024-02-25,F,6,29.7
2024-02-25,F,7,50.5
2024-02-25,F,8,53.6
2024-02-25,F,9,56.2
2024-02-25,F,10,29.1
2024-02-25,F,11,9.6
2024-02-25,F,12,22.4
2024-02-25,F,13,22.2
2024-02-25,F,14,23.7
2024-02-25,F,15,21.9
2024-02-25,F,16,41.5
2024-02-25,F,17,46.8
2024-02-25,F,18,46.2
2024-02-25,F,19,42.0
2024-02-25,F,20,18.4
2024-02-25,F,21,23.7
2024-02-25,F,22,28.8
2024-02-26,A,6,31.5
2024-02-26,A,7,57.0
2024-02-26,A,8,55.5
2024-02-26,A,9,56.1
2024-02-26,A,10,20.8
2024-02-26,A,11,23.8
2024-02-26,A,12,14.2
2024-02-26,A,13,23.4
2024-02-26,A,14,21.8
2024-02-26,A,15,19.8
2024-02-26,A,16,50.7
2024-02-26,A,17,40.0
2024-02-26,A,18,56.5
2024-02-26,A,19,54.5
2024-02-26,A,20,25.1
2024-02-26,A,21,19.9
2024-02-26,A,22,16.4
2024-02-26,B,6,30.4
2024-02-26,B,7,30.2
2024-02-26,B,8,49.6
2024-02-26,B,9,52.1
2024-02-26,B,10,23.5
2024-02-26,B,11,28.5
2024-02-26,B,12,30.5
2024-02-26,B,13,24.0
2024-02-26,B,14,13.3
2024-02-26,B,15,17.1
2024-02-26,B,16,44.4
2024-02-26,B,17,44.6
2024-02-26,B,18,42.3
2024-02-26,B,19,39.8
2024-02-26,B,20,20.4
2024-02-26,B,21,21.1
2024-02-26,B,22,16.3
2024-02-26,C,6,18.9
2024-02-26,C,7,43.7
2024-02-26,C,8,59.7
2024-02-26,C,9,44.3
2024-02-26,C,10,23.5
2024-02-26,C,11,17.5
2024-02-26,C,12,24.9
2024-02-26,C,13,22.1
2024-02-26,C,14,10.1
2024-02-26,C,15,28.6
2024-02-26,C,16,53.9
2024-02-26,C,17,45.0
2024-02-26,C,18,49.5
2024-02-26,C,19,42.3
2024-02-26,C,20,26.9
2024-02-26,C,21,24.3
2024-02-26,C,22,23.2
2024-02-26,D,6,10.2
2024-02-26,D,7,35.7
2024-02-26,D,8,47.0
2024-02-26,D,9,66.4
2024-02-26,D,10,18.2
2024-02-26,D,11,15.4
2024-02-26,D,12,25.5
2024-02-26,D,13,16.8
2024-02-26,D,14,23.4
2024-02-26,D,15,18.5
2024-02-26,D,16,35.7
2024-02-26,D,17,72.2
2024-02-26,D,18,46.2
2024-02-26,D,19,50.7
2024-02-26,D,20,16.8
2024-02-26,D,21,34.9
2024-02-26,D,22,19.7
2024-02-26,E,6,31.2
2024-02-26,E,7,33.1
2024-02-26,E,8,58.3
2024-02-26,E,9,67.4
2024-02-26,E,10,24.4
2024-02-26,E,11,12.9
2024-02-26,E,12,26.1
2024-02-26,E,13,17.9
2024-02-26,E,14,23.8
2024-02-26,E,15,22.8
2024-02-26,E,16,55.8
2024-02-26,E,17,51.6
2024-02-26,E,18,54.2
2024-02-26,E,19,37.9
2024-02-26,E,20,14.8
2024-02-26,E,21,9.6
2024-02-26,E,22,16.4
2024-02-26,F,6,21.3
2024-02-26,F,7,51.0
2024-02-26,F,8,44.9
2024-02-26,F,9,52.4
2024-02-26,F,10,28.1
2024-02-26,F,11,37.4
2024-02-26,F,12,26.3
2024-02-26,F,13,16.4
2024-02-26,F,14,31.5
2024-02-26,F,15,31.9
2024-02-26,F,16,40.5
2024-02-26,F,17,38.4
2024-02-26,F,18,49.9
2024-02-26,F,19,41.7
2024-02-26,F,20,15.3
2024-02-26,F,21,19.4
2024-02-26,F,22,16.5
2024-02-27,A,6,22.8
2024-02-27,A,7,51.9
2024-02-27,A,8,57.7
2024-02-27,A,9,65.0
2024-02-27,A,10,18.5
2024-02-27,A,11,13.4
2024-02-27,A,12,23.9
2024-02-27,A,13,9.2
2024-02-27,A,14,22.7
2024-02-27,A,15,21.3
2024-02-27,A,16,56.0
2024-02-27,A,17,50.8
2024-02-27,A,18,48.2
2024-02-27,A,19,54.9
2024-02-27,A,20,26.9
2024-02-27,A,21,29.9
2024-02-27,A,22,21.9
2024-02-27,B,6,19.0
2024-02-27,B,7,63.4
2024-02-27,B,8,53.2
2024-02-27,B,9,51.4
2024-02-27,B,10,18.6
2024-02-27,B,11,14.6
2024-02-27,B,12,20.3
2024-02-27,B,13,25.3
2024-02-27,B,14,15.1
2024-02-27,B,15,34.2
2024-02-27,B,16,46.7
2024-02-27,B,17,33.6
2024-02-27,B,18,51.7
2024-02-27,B,19,62.6
2024-02-27,B,20,26.6
2024-02-27,B,21,21.1
2024-02-27,B,22,25.1
2024-02-27,C,6,20.4
2024-02-27,C,7,61.7
2024-02-27,C,8,59.9
2024-02-27,C,9,55.9
2024-02-27,C,10,32.9
2024-02-27,C,11,16.6
2024-02-27,C,12,21.6
2024-02-27,C,13,17.3
2024-02-27,C,14,28.8
2024-02-27,C,15,21.8
2024-02-27,C,16,36.4
2024-02-27,C,17,33.5
2024-02-27,C,18,41.1
2024-02-27,C,19,45.8
2024-02-27,C,20,23.4
2024-02-27,C,21,35.3
2024-02-27,C,22,23.2
2024-02-27,D,6,15.8
2024-02-27,D,7,49.9
2024-02-27,D,8,62.6
2024-02-27,D,9,44.9
2024-02-27,D,10,18.6
2024-02-27,D,11,19.7
2024-02-27,D,12,22.5
2024-02-27,D,13,18.4
2024-02-27,D,14,9.6
2024-02-27,D,15,24.7
2024-02-27,D,16,37.1
2024-02-27,D,17,46.7
2024-02-27,D,18,41.7
2024-02-27,D,19,39.4
2024-02-27,D,20,14.4
2024-02-27,D,21,22.0
2024-02-27,D,22,16.8
2024-02-27,E,6,19.6
2024-02-27,E,7,55.8
2024-02-27,E,8,54.8
2024-02-27,E,9,57.5
2024-02-27,E,10,15.9
2024-02-27,E,11,17.4
2024-02-27,E,12,23.1
2024-02-27,E,13,16.0
2024-02-27,E,14,13.8
2024-02-27,E,15,24.5
2024-02-27,E,16,46.5
2024-02-27,E,17,54.4
2024-02-27,E,18,45.8
2024-02-27,E,19,48.0
2024-02-27,E,20,15.9
2024-02-27,E,21,23.0
2024-02-27,E,22,23.7
2024-02-27,F,6,20.9
2024-02-27,F,7,51.2
2024-02-27,F,8,47.9
2024-02-27,F,9,69.0
2024-02-27,F,10,13.5
2024-02-27,F,11,22.8
2024-02-27,F,12,25.7
2024-02-27,F,13,19.2
2024-02-27,F,14,16.8
2024-02-27,F,15,21.8
2024-02-27,F,16,59.1
2024-02-27,F,17,32.2
2024-02-27,F,18,52.3
2024-02-27,F,19,46.9
2024-02-27,F,20,12.0
2024-02-27,F,21,13.3
2024-02-27,F,22,27.6
2024-02-28,A,6,13.0
2024-02-28,A,7,39.0
2024-02-28,A,8,31.0
2024-02-28,A,9,38.2
2024-02-28,A,10,6.8
2024-02-28,A,11,16.7
2024-02-28,A,12,15.0
2024-02-28,A,13,18.7
2024-02-28,A,14,14.1
2024-02-28,A,15,12.2
2024-02-28,A,16,31.8
2024-02-28,A,17,33.0
2024-02-28,A,18,46.6
2024-02-28,A,19,34.6
2024-02-28,A,20,17.1
2024-02-28,A,21,13.8
2024-02-28,A,22,9.5
2024-02-28,B,6,20.9
2024-02-28,B,7,30.1
2024-02-28,B,8,49.2
2024-02-28,B,9,38.9
2024-02-28,B,10,17.2
2024-02-28,B,11,14.3
2024-02-28,B,12,19.5
2024-02-28,B,13,19.6
2024-02-28,B,14,13.4
2024-02-28,B,15,16.0
2024-02-28,B,16,45.4
2024-02-28,B,17,35.8
2024-02-28,B,18,41.2
2024-02-28,B,19,38.5
2024-02-28,B,20,18.5
2024-02-28,B,21,13.7
2024-02-28,B,22,15.4
2024-02-28,C,6,23.3
2024-02-28,C,7,40.7
2024-02-28,C,8,42.2
2024-02-28,C,9,33.3
2024-02-28,C,10,16.5
2024-02-28,C,11,21.7
2024-02-28,C,12,16.5
2024-02-28,C,13,19.1
2024-02-28,C,14,13.9
2024-02-28,C,15,14.9
2024-02-28,C,16,28.6
2024-02-28,C,17,30.7
2024-02-28,C,18,31.8
2024-02-28,C,19,32.8
2024-02-28,C,20,15.9
2024-02-28,C,21,12.6
2024-02-28,C,22,12.0
2024-02-28,D,6,22.8
2024-02-28,D,7,39.0
2024-02-28,D,8,39.2
2024-02-28,D,9,46.6
2024-02-28,D,10,13.7
2024-02-28,D,11,14.5
2024-02-28,D,12,16.1
2024-02-28,D,13,21.3
2024-02-28,D,14,11.6
2024-02-28,D,15,17.4
2024-02-28,D,16,28.8
2024-02-28,D,17,43.5
2024-02-28,D,18,37.0
2024-02-28,D,19,31.1
2024-02-28,D,20,18.5
2024-02-28,D,21,12.9
2024-02-28,D,22,11.2
2024-02-28,E,6,8.1
2024-02-28,E,7,31.9
2024-02-28,E,8,44.3
2024-02-28,E,9,40.1
2024-02-28,E,10,24.0
2024-02-28,E,11,10.8
2024-02-28,E,12,11.2
2024-02-28,E,13,19.5
2024-02-28,E,14,12.6
2024-02-28,E,15,10.1
2024-02-28,E,16,43.3
2024-02-28,E,17,38.7
2024-02-28,E,18,25.6
2024-02-28,E,19,38.7
2024-02-28,E,20,11.8
2024-02-28,E,21,23.2
2024-02-28,E,22,12.3
2024-02-28,F,6,15.5
2024-02-28,F,7,35.8
2024-02-28,F,8,34.1
2024-02-28,F,9,54.9
2024-02-28,F,10,20.6
2024-02-28,F,11,21.4
2024-02-28,F,12,13.8
2024-02-28,F,13,11.0
2024-02-28,F,14,20.1
2024-02-28,F,15,16.4
2024-02-28,F,16,34.5
2024-02-28,F,17,45.0
2024-02-28,F,18,27.3
2024-02-28,F,19,37.4
2024-02-28,F,20,14.6
2024-02-28,F,21,27.2
2024-02-28,F,22,8.1
2024-02-29,A,6,16.7
2024-02-29,A,7,26.3
2024-02-29,A,8,56.2
2024-02-29,A,9,45.1
2024-02-29,A,10,16.3
2024-02-29,A,11,21.8
2024-02-29,A,12,14.3
2024-02-29,A,13,14.6
2024-02-29,A,14,19.0
2024-02-29,A,15,12.2
2024-02-29,A,16,34.2
2024-02-29,A,17,28.8
2024-02-29,A,18,44.6
2024-02-29,A,19,28.1
2024-02-29,A,20,15.5
2024-02-29,A,21,17.1
2024-02-29,A,22,14.3
2024-02-29,B,6,7.6
2024-02-29,B,7,40.2
2024-02-29,B,8,43.8
2024-02-29,B,9,40.3
2024-02-29,B,10,15.9
2024-02-29,B,11,13.7
2024-02-29,B,12,14.4
2024-02-29,B,13,15.8
2024-02-29,B,14,13.0
2024-02-29,B,15,14.6
2024-02-29,B,16,32.4
2024-02-29,B,17,35.3
2024-02-29,B,18,33.5
2024-02-29,B,19,31.6
2024-02-29,B,20,20.3
2024-02-29,B,21,16.2
2024-02-29,B,22,18.6
2024-02-29,C,6,13.9
2024-02-29,C,7,44.0
2024-02-29,C,8,40.2
2024-02-29,C,9,38.2
2024-02-29,C,10,12.3
2024-02-29,C,11,9.1
2024-02-29,C,12,12.0
2024-02-29,C,13,14.1
2024-02-29,C,14,16.0
2024-02-29,C,15,11.0
2024-02-29,C,16,37.0
2024-02-29,C,17,30.3
2024-02-29,C,18,32.6
2024-02-29,C,19,39.4
2024-02-29,C,20,15.9
2024-02-29,C,21,12.0
2024-02-29,C,22,16.5
2024-02-29,D,6,11.6
2024-02-29,D,7,32.3
2024-02-29,D,8,41.1
2024-02-29,D,9,38.1
2024-02-29,D,10,14.8
2024-02-29,D,11,16.3
2024-02-29,D,12,14.1
2024-02-29,D,13,12.9
2024-02-29,D,14,14.6
2024-02-29,D,15,15.4
2024-02-29,D,16,52.0
2024-02-29,D,17,33.9
2024-02-29,D,18,26.1
2024-02-29,D,19,43.0
2024-02-29,D,20,14.4
2024-02-29,D,21,14.1
2024-02-29,D,22,13.3
2024-02-29,E,6,13.7
2024-02-29,E,7,35.0
2024-02-29,E,8,42.2
2024-02-29,E,9,52.6
2024-02-29,E,10,14.4
2024-02-29,E,11,24.9
2024-02-29,E,12,14.7
2024-02-29,E,13,19.1
2024-02-29,E,14,11.1
2024-02-29,E,15,12.1
2024-02-29,E,16,36.3
2024-02-29,E,17,31.4
2024-02-29,E,18,25.9
2024-02-29,E,19,52.4
2024-02-29,E,20,9.1
2024-02-29,E,21,15.3
2024-02-29,E,22,8.7
2024-02-29,F,6,10.7
2024-02-29,F,7,39.2
2024-02-29,F,8,40.1
2024-02-29,F,9,35.9
2024-02-29,F,10,12.5
2024-02-29,F,11,15.9
2024-02-29,F,12,11.7
2024-02-29,F,13,14.4
2024-02-29,F,14,15.1
2024-02-29,F,15,15.7
2024-02-29,F,16,39.0
2024-02-29,F,17,39.8
2024-02-29,F,18,38.7
2024-02-29,F,19,31.9
2024-02-29,F,20,15.9
2024-02-29,F,21,21.5
2024-02-29,F,22,19.3
2024-03-01,A,6,14.4
2024-03-01,A,7,34.9
2024-03-01,A,8,50.1
2024-03-01,A,9,31.4
2024-03-01,A,10,20.6
2024-03-01,A,11,18.2
2024-03-01,A,12,16.5
2024-03-01,A,13,20.5
2024-03-01,A,14,13.2
2024-03-01,A,15,14.8
2024-03-01,A,16,37.7
2024-03-01,A,17,28.7
2024-03-01,A,18,21.4
2024-03-01,A,19,41.6
2024-03-01,A,20,20.0
2024-03-01,A,21,8.4
2024-03-01,A,22,9.6
2024-03-01,B,6,12.6
2024-03-01,B,7,41.8
2024-03-01,B,8,38.3
2024-03-01,B,9,40.0
2024-03-01,B,10,16.8
2024-03-01,B,11,22.1
2024-03-01,B,12,19.3
2024-03-01,B,13,11.9
2024-03-01,B,14,19.3
2024-03-01,B,15,20.4
2024-03-01,B,16,29.8
2024-03-01,B,17,35.9
2024-03-01,B,18,21.1
2024-03-01,B,19,41.7
2024-03-01,B,20,23.2
2024-03-01,B,21,14.4
2024-03-01,B,22,19.7
2024-03-01,C,6,17.3
2024-03-01,C,7,32.4
2024-03-01,C,8,42.5
2024-03-01,C,9,49.2
2024-03-01,C,10,14.5
2024-03-01,C,11,17.4
2024-03-01,C,12,11.8
2024-03-01,C,13,13.2
2024-03-01,C,14,15.7
2024-03-01,C,15,24.3
2024-03-01,C,16,33.9
2024-03-01,C,17,27.1
2024-03-01,C,18,42.8
2024-03-01,C,19,41.6
2024-03-01,C,20,13.2
2024-03-01,C,21,16.7
2024-03-01,C,22,8.4
2024-03-01,D,6,19.6
2024-03-01,D,7,39.0
2024-03-01,D,8,30.7
2024-03-01,D,9,42.6
2024-03-01,D,10,12.4
2024-03-01,D,11,15.7
2024-03-01,D,12,15.1
2024-03-01,D,13,17.7
2024-03-01,D,14,18.1
2024-03-01,D,15,20.3
2024-03-01,D,16,29.5
2024-03-01,D,17,30.7
2024-03-01,D,18,38.6
2024-03-01,D,19,48.6
2024-03-01,D,20,16.2
2024-03-01,D,21,23.1
2024-03-01,D,22,15.4
2024-03-01,E,6,17.4
2024-03-01,E,7,48.6
2024-03-01,E,8,34.6
2024-03-01,E,9,25.0
2024-03-01,E,10,16.5
2024-03-01,E,11,14.5
2024-03-01,E,12,16.5
2024-03-01,E,13,23.9
2024-03-01,E,14,14.4
2024-03-01,E,15,18.8
2024-03-01,E,16,24.9
2024-03-01,E,17,48.3
2024-03-01,E,18,37.4
2024-03-01,E,19,33.7
2024-03-01,E,20,22.2
2024-03-01,E,21,23.4
2024-03-01,E,22,15.4
2024-03-01,F,6,12.7
2024-03-01,F,7,33.6
2024-03-01,F,8,56.5
2024-03-01,F,9,35.6
2024-03-01,F,10,11.3
2024-03-01,F,11,16.7
2024-03-01,F,12,14.1
2024-03-01,F,13,13.6
2024-03-01,F,14,17.2
2024-03-01,F,15,21.5
2024-03-01,F,16,45.3
2024-03-01,F,17,29.2
2024-03-01,F,18,44.6
2024-03-01,F,19,37.5
2024-03-01,F,20,12.9
2024-03-01,F,21,17.1
2024-03-01,F,22,16.1
2024-03-02,A,6,20.4
2024-03-02,A,7,60.3
2024-03-02,A,8,60.9
2024-03-02,A,9,52.5
2024-03-02,A,10,16.3
2024-03-02,A,11,24.3
2024-03-02,A,12,31.4
2024-03-02,A,13,21.7
2024-03-02,A,14,24.5
2024-03-02,A,15,22.8
2024-03-02,A,16,46.2
2024-03-02,A,17,45.2
2024-03-02,A,18,39.4
2024-03-02,A,19,39.2
2024-03-02,A,20,15.2
2024-03-02,A,21,17.7
2024-03-02,A,22,15.1
2024-03-02,B,6,28.2
2024-03-02,B,7,40.4
2024-03-02,B,8,59.3
2024-03-02,B,9,75.7
2024-03-02,B,10,19.5
2024-03-02,B,11,25.0
2024-03-02,B,12,18.2
2024-03-02,B,13,23.3
2024-03-02,B,14,22.1
2024-03-02,B,15,15.6
2024-03-02,B,16,50.3
2024-03-02,B,17,42.8
2024-03-02,B,18,45.9
2024-03-02,B,19,47.7
2024-03-02,B,20,17.3
2024-03-02,B,21,17.6
2024-03-02,B,22,25.5
2024-03-02,C,6,23.6
2024-03-02,C,7,57.6
2024-03-02,C,8,50.3
2024-03-02,C,9,51.4
2024-03-02,C,10,18.1
2024-03-02,C,11,23.7
2024-03-02,C,12,14.6
2024-03-02,C,13,25.5
2024-03-02,C,14,23.0
2024-03-02,C,15,26.0
2024-03-02,C,16,66.4
2024-03-02,C,17,51.6
2024-03-02,C,18,43.3
2024-03-02,C,19,44.3
2024-03-02,C,20,20.9
2024-03-02,C,21,14.7
2024-03-02,C,22,18.8
2024-03-02,D,6,18.0
2024-03-02,D,7,64.9
2024-03-02,D,8,56.6
2024-03-02,D,9,36.1
2024-03-02,D,10,19.5
2024-03-02,D,11,14.4
2024-03-02,D,12,23.2
2024-03-02,D,13,17.0
2024-03-02,D,14,16.4
2024-03-02,D,15,17.8
2024-03-02,D,16,41.3
2024-03-02,D,17,44.0
2024-03-02,D,18,45.4
2024-03-02,D,19,37.1
2024-03-02,D,20,18.6
2024-03-02,D,21,18.9
2024-03-02,D,22,24.5
2024-03-02,E,6,19.3
2024-03-02,E,7,60.8
2024-03-02,E,8,39.3
2024-03-02,E,9,53.7
2024-03-02,E,10,26.2
2024-03-02,E,11,18.6
2024-03-02,E,12,21.3
2024-03-02,E,13,20.1
2024-03-02,E,14,14.2
2024-03-02,E,15,14.6
2024-03-02,E,16,44.0
2024-03-02,E,17,49.6
2024-03-02,E,18,40.1
2024-03-02,E,19,50.5
2024-03-02,E,20,23.7
2024-03-02,E,21,20.8
2024-03-02,E,22,24.4
2024-03-02,F,6,17.2
2024-03-02,F,7,53.4
2024-03-02,F,8,45.7
2024-03-02,F,9,54.6
2024-03-02,F,10,19.4
2024-03-02,F,11,19.7
2024-03-02,F,12,21.1
2024-03-02,F,13,15.4
2024-03-02,F,14,19.8
2024-03-02,F,15,25.0
2024-03-02,F,16,41.0
2024-03-02,F,17,49.8
2024-03-02,F,18,34.2
2024-03-02,F,19,41.3
2024-03-02,F,20,22.4
2024-03-02,F,21,16.2
2024-03-02,F,22,17.0
2024-03-03,A,6,17.7
2024-03-03,A,7,39.7
2024-03-03,A,8,46.4
2024-03-03,A,9,49.7
2024-03-03,A,10,23.3
2024-03-03,A,11,20.7
2024-03-03,A,12,18.2
2024-03-03,A,13,24.8
2024-03-03,A,14,17.6
2024-03-03,A,15,20.9
2024-03-03,A,16,47.9
2024-03-03,A,17,46.4
2024-03-03,A,18,35.1
2024-03-03,A,19,42.8
2024-03-03,A,20,19.8
2024-03-03,A,21,12.8
2024-03-03,A,22,21.4
2024-03-03,B,6,26.5
2024-03-03,B,7,47.0
2024-03-03,B,8,70.1
2024-03-03,B,9,54.9
2024-03-03,B,10,17.9
2024-03-03,B,11,34.9
2024-03-03,B,12,19.4
2024-03-03,B,13,25.5
2024-03-03,B,14,17.1
2024-03-03,B,15,13.9
2024-03-03,B,16,37.5
2024-03-03,B,17,55.8
2024-03-03,B,18,64.2
2024-03-03,B,19,49.7
2024-03-03,B,20,15.9
2024-03-03,B,21,26.1
2024-03-03,B,22,24.5
2024-03-03,C,6,13.5
2024-03-03,C,7,67.0
2024-03-03,C,8,54.2
2024-03-03,C,9,60.9
2024-03-03,C,10,19.9
2024-03-03,C,11,25.7
2024-03-03,C,12,17.5
2024-03-03,C,13,23.1
2024-03-03,C,14,25.6
2024-03-03,C,15,18.1
2024-03-03,C,16,59.6
2024-03-03,C,17,38.5
2024-03-03,C,18,59.7
2024-03-03,C,19,49.3
2024-03-03,C,20,14.4
2024-03-03,C,21,16.6
2024-03-03,C,22,30.2
2024-03-03,D,6,19.4
2024-03-03,D,7,55.1
2024-03-03,D,8,70.5
2024-03-03,D,9,68.2
2024-03-03,D,10,17.2
2024-03-03,D,11,21.1
2024-03-03,D,12,20.4
2024-03-03,D,13,22.4
2024-03-03,D,14,28.8
